DataName,Vth,Vth,Vth,Vth,Vth,Vth,Vth,Vth,Vth,Vth
DataValue,0.9,1.22,0.62,1.26,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.22,0.62,1.26,1.02,0.62,0.94,0.78,1.34,0.54
DataValue,0.9,1.22,0.62,1.26,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.22,0.66,1.26,1.02,0.5800000000000001,0.94,0.8200000000000001,1.42,0.54
DataValue,0.9,1.22,0.62,1.26,1.02,0.5800000000000001,0.94,0.8200000000000001,1.42,0.54
DataValue,0.9,1.22,0.62,1.3,1.02,0.62,0.94,0.78,1.42,0.54
DataValue,0.9,1.22,0.66,1.26,1.02,0.62,0.94,0.78,1.42,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.42,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.62,0.94,0.8200000000000001,1.38,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.38,0.54
DataValue,0.9,1.22,0.66,1.26,1.02,0.5800000000000001,0.94,0.78,1.38,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.38,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.62,0.94,0.78,1.38,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.38,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.22,0.62,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.22,0.66,1.26,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.62,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.22,0.66,1.3,1.02,0.62,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.22,0.66,1.3,1.02,0.62,0.94,0.78,1.34,0.54
DataValue,0.9,1.22,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.62,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.26,0.62,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.26,0.66,1.3,1.02,0.62,0.94,0.78,1.34,0.54
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.74,1.34,0.54
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.54
DataValue,0.9,1.26,0.62,1.3,1.02,0.5800000000000001,0.94,0.74,1.34,0.54
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.74,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.74,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.26,1.02,0.5800000000000001,0.94,0.74,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.8200000000000001,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.5800000000000001
DataValue,0.9,1.26,0.66,1.34,1.02,0.5800000000000001,0.98,0.78,1.34,0.7
DataValue,0.9,1.26,0.66,1.34,1.02,0.5800000000000001,0.94,0.78,1.34,0.7
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.62
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.62
DataValue,0.9,1.26,0.66,1.3,1.02,0.5800000000000001,0.94,0.78,1.34,0.62
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.62
DataValue,0.9,1.26,0.66,1.3,1.06,0.5800000000000001,0.94,0.78,1.34,0.62
