DataName,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth
Units,\g(W),\g(W),\g(W),\g(W),\g(W),\g(W),\g(W),\g(W),\g(W),\g(W)
Size,220nm,220nm,220nm,220nm,220nm,220nm,220nm,220nm,220nm,220nm
Device,1,2,3,4,5,6,7,8,9,10
DataValue,2803.440586173941,2235.4425815756267,7356.74464049658,3333.7674176325045,5985.611510791367,8552.882779686903,5712.511642347097,8179.078777442962,3049.2030492030494,739.6645093118478
DataValue,2810.603641009262,2336.316533207725,7454.428979092657,3333.3333333333335,6011.560693641619,8555.496142387901,5723.172628304821,8161.073825503356,3046.388183706439,735.8738501971092
DataValue,2659.815626416805,2319.2742915926306,7378.372146645147,3359.5800524934384,6071.220081727964,8518.405841192576,5872.965209064794,8183.041722745626,3042.526218739196,730.8319738988581
DataValue,2852.974550170206,2307.620731366893,7269.8358607372065,3380.8769149498153,6381.620931716657,8562.691131498472,5941.2334517274785,8075.656147061948,3041.124294436125,737.8615192041638
DataValue,2702.702702702703,2274.3947175348494,7513.500821789153,3396.1262934465376,5899.035734543392,8606.77783754707,5798.92845887173,8132.691278758695,3042.1756165014986,742.8533527890164
DataValue,2678.8432267884323,2258.240757603351,7393.288280482875,3360.903242746488,6329.113924050634,8596.868283696655,5786.163522012579,8299.66146117724,3300.8252063015752,743.8400743840075
DataValue,2858.070802208509,2225.8122419673305,7416.850156449183,3337.244166340764,6335.128286347799,8521.64650384235,5661.538461538462,7830.853563038372,3296.291671869147,741.8201086236588
DataValue,2631.1855284795934,2215.472574593532,7325.168822250201,3447.811447811448,6337.135614702155,8473.293993039795,5791.627321372363,8345.228944767761,3310.7599699021825,738.9812615465823
DataValue,2658.610271903323,2191.9745448117374,7338.187238433756,3462.7350196131474,6355.258976803305,8602.811275827637,5878.594249201278,8348.437414181359,3306.1991233562935,745.6227947540111
DataValue,2951.039570757881,2301.8377575645072,7340.291317811676,3537.8662244333887,6361.323155216285,8768.496046347766,5621.753742743661,8180.399332651633,3295.0574138791817,731.6435850535669
DataValue,2830.492119652621,2256.391593121645,7227.146970809103,3152.991759226084,6327.111673521038,8702.408702408702,5363.128491620112,8210.44671312051,3512.0393774112013,787.3104087067269
DataValue,2807.913209955329,2254.9554464448083,7258.293166997449,3017.1428571428573,6323.110970597534,8645.978076269877,5712.511642347097,8179.959100204499,3493.912122816305,779.146376396448
DataValue,2844.2146089204916,2250.8622254492648,7488.44556251097,3657.1428571428573,6291.286568103177,8502.239429135354,5563.955246446931,8105.802047781571,3481.012658227848,787.6082961407193
DataValue,3043.4030779872037,2251.270878721859,7369.875633348687,3526.6565642650503,6341.154090044388,8654.66347268372,5867.346938775511,8151.882441274268,3486.5293185419973,796.8127490039841
DataValue,2711.028958718423,2267.117652436237,7419.859718277202,3478.2608695652175,6349.206349206349,8489.993935718618,5808.080808080808,8044.456205345329,3489.294210943696,788.9027677338768
DataValue,2667.474992421946,2298.8505747126437,7354.208560758403,3455.7235421166306,5907.4126668560075,8627.330149437683,5764.411027568923,8153.631584593928,3501.32625994695,794.0709370037056
DataValue,2660.6198034769463,2353.1644368535913,7347.4542219160785,3423.8330881369534,5877.366487708393,8606.77783754707,5888.0,8052.9801324503305,3490.216816499207,797.9253939756632
