DataName,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth
DataValue,89139.98744507218,2757.2624322993597,94216.90982597996,133048.22998336898,31407.0351758794,124734.23104181432,127677.44645107098,38524.51122026389,118147.23651823675,74896.85814027292
DataValue,84643.28899637242,4364.770070148091,82614.05672009864,120338.98305084744,151881.25647221264,121293.19955406913,130321.45960034753,116545.26534859523,101419.11069063388,91123.33071484682
DataValue,101174.3450767841,5765.271105010295,99154.92957746479,117342.53666954271,56140.350877192985,172698.41269841272,109309.5281472035,194499.8007174173,122137.40458015268,86956.52173913043
DataValue,97829.83120909403,5804.416403785489,94984.93709020026,70443.59528160824,147547.03061600885,110312.68207418916,123362.90663286862,56578.59621030158,119214.26958681419,68277.15897584261
DataValue,89916.09941427891,4314.185228604924,84303.24001258258,69197.50120134551,157853.19652722968,52992.66619351786,130182.7909050379,61555.998860074105,114285.71428571429,89145.05283381364
DataValue,99422.37003325748,6366.782006920416,95052.3142401135,127693.53551476458,214397.92995102116,42352.941176470595,126252.93239496695,89101.03420843279,109226.3136119156,89592.58544120486
DataValue,103347.88937409024,6685.236768802229,82486.919052016,119414.4838212635,130512.36298750955,27239.392352016766,102315.93501555479,23788.284269997028,112364.33283677378,89765.91216869799
DataValue,87657.89073200425,5602.567843594981,87725.04091653028,98292.3781757601,171844.01850627892,113414.85025695551,107984.79087452471,120362.73701566363,113817.63311058418,79783.63759296821
DataValue,110034.87020534677,5053.961568833904,101110.68556108771,180971.3905522289,106071.487763107,76840.9818569904,122810.81081081081,124234.47069116359,118041.58283031522,80988.33218943034
DataValue,119177.50734368442,5678.591709256105,96280.08752735231,123076.92307692308,44145.54233488533,148877.94198139026,133651.55131264916,143634.38520130576,117047.21791177124,75920.86215216342
DataValue,140786.74948240165,4484.933426769447,90601.75794455713,93121.69312169313,95135.13513513515,131942.76012612175,49610.894941634244,150943.3962264151,115133.0135194069,83673.10760503457
DataValue,244137.48795374235,3971.8659495242036,95714.28571428572,143990.40063995734,143626.57091561938,73175.28467425799,157061.4312856238,61987.78125465654,125744.22481543224,86336.19901225535
DataValue,71901.60832544939,4221.151640284469,91985.58434872147,68610.6346483705,141722.6634086744,93667.8614097969,103042.74780660817,50540.63904750334,127628.71646120377,97353.6797372996
DataValue,98879.87640015449,4505.386875612145,85293.19535904673,115913.55599214144,204933.5863377609,134789.39157566303,124542.12454212454,69045.64315352697,131412.68637856963,93582.88770053475
DataValue,242959.6907785754,5393.258426966292,100112.06574523721,21563.3423180593,130403.96881644224,111363.63636363635,250085.25633738775,101727.44721689059,112016.71891327066,115166.2611516626
DataValue,175298.8047808765,7785.888077858881,82525.01924557351,13567.534827377349,200019.23261852103,170426.06516290727,217260.1086300543,67162.9969903374,128686.327077748,184891.34184201452
DataValue,180704.748519225,5392.731535756155,96820.80924855493,146829.81090100112,225433.17944720906,113262.06298757583,177903.28273914577,179150.57915057914,123360.1841196778,193207.54716981133
DataValue,131023.02397341562,5694.760820045558,93722.67878999826,72491.02410668491,143642.35983876878,102591.50414106331,169857.29202923772,103692.8344338469,117595.43659499781,188168.210976479
DataValue,140032.41491085902,8661.914644049446,93559.08535521034,22718.052738336715,64716.00688468158,173397.62020613084,207420.6526598122,149405.77249575552,125821.59624413146,192307.6923076923
DataValue,110975.906546605,7333.8426279602745,92159.5598349381,54380.66465256798,167126.52739456051,136871.50837988826,66294.36137632858,186666.6666666667,110794.29735234217,212362.5331816458
DataValue,124287.93371310201,12802.56051210242,83255.66946256602,137253.7419393007,98707.40305522914,80237.06405288352,130874.47947650209,151444.70275655927,135942.32749742534,253383.24215375757
DataValue,134918.44069670996,11968.880909634949,87367.56316218419,89423.90369733448,120120.12012012013,87452.47148288974,197089.2832702222,114164.9048625793,125939.84962406017,178571.42857142858
DataValue,134335.8395989975,6857.142857142858,84382.87153652393,65843.62139917696,236575.8754863813,32638.58093126386,102605.21042084169,128648.00476474092,133101.56444002982,229153.40547422026
DataValue,204270.30596522123,9347.61441090555,89842.44049614483,110858.16094229439,81099.65635738832,47035.76678098971,53280.71040947213,6846.60961158657,132443.7855201384,179523.14165497894
DataValue,171871.40336069977,7830.853563038372,83203.97392114252,118811.88118811882,72416.73783091376,30661.556407265456,190327.61310452418,53159.3572550441,119245.94476106971,76980.014803849
DataValue,161248.3745123537,6736.8421052631575,97524.93535278906,145802.21093516581,39938.86907794193,25713.85857377784,168482.20769789396,94644.00946440097,113230.76923076922,101755.27855507504
DataValue,192307.6923076923,13378.821325841192,98250.8373650912,207876.90426453354,34915.82791484814,135483.87096774194,171079.4297352342,58568.329718004345,132019.70443349757,75286.41571194763
DataValue,254987.0857833709,9918.175055789736,95307.91788856305,142222.22222222225,62471.84261901187,122430.33348560988,155154.81456277645,33726.812816188874,125664.12566412568,59337.39904400857
DataValue,242661.81343039806,4801.920768307323,83849.45212005718,139716.95272508278,104049.07975460123,10197.578075207139,183673.4693877551,28443.948689347464,119739.69631236441,28188.865398167723
DataValue,245245.24524524523,6094.7333554157,96260.64420584969,103392.56865912763,44171.77914110429,6076.61822985469,92675.63527653214,134630.55482513804,122384.70191226096,69041.49834741095
DataValue,214828.63774976102,28017.510944340214,80408.0408040804,128000.00000000003,36029.67149417167,6351.222610352493,98878.46189059282,90150.25041736227,125625.8534365043,23714.3961850754
DataValue,298295.45454545453,17096.72312806712,82230.18221460833,134736.84210526317,23767.082590612,141227.5936990766,144097.78063686073,129544.76015887565,130268.19923371648,36831.72037959222
DataValue,303431.242833201,20792.722547108515,97854.72337222431,113260.97215667769,29787.23404255319,182068.9655172414,140800.00000000003,13751.407741094185,120104.43864229764,66062.1761658031
DataValue,183025.83025830257,16549.685999261175,84656.08465608465,83403.39667059021,26143.7908496732,18176.080782581255,165245.90163934426,73514.39656932816,116603.29531051964,39270.68723702664
DataValue,188302.42510699003,185974.42851607903,97524.38109527383,93312.59720062208,27214.823393167342,16655.70896340127,146312.68436578172,42264.15094339623,124212.4212421242,43462.51358203549
DataValue,255954.496978315,61088.1323576201,92178.77094972067,113602.39162929745,17856.276384104032,56338.028169014084,130316.74208144797,46845.48545523234,126056.17720940853,46978.22363591877
DataValue,201352.36664162285,16771.488469601678,97795.88812743101,71848.86961907712,32301.480484522206,160970.93580325777,85561.49732620321,18215.55068308315,118888.6495800129,29278.928515807507
DataValue,273189.3265565438,17838.76500857633,71593.53348729791,104795.32163742691,24949.645896952763,153147.30694354314,105947.02648675663,117863.72007366485,125226.86025408348,97399.00387382403
DataValue,253456.2211981567,17420.759738688605,73307.71504581733,102045.30459643721,44583.76872169975,153937.24097098876,176340.9257898604,91858.03757828812,111627.90697674417,121559.12794538647
DataValue,239018.08785529714,26635.162710772205,94608.69565217392,68223.12316510554,29487.17948717949,88706.36550308009,154636.06161280582,31913.377974070383,117647.05882352941,106426.8315533071
DataValue,268288.87849009514,118088.09746954078,93861.58816527801,126915.83759075019,24479.166666666668,62790.32516418389,164348.92541087233,75327.16246409192,115626.30917469626,131147.54098360657
DataValue,233325.65814721008,149043.30312185298,120740.91013034529,47840.531561461794,20434.739056395872,133595.28487229862,109537.29933899904,18831.734960767222,121372.03166226913,103952.35517054683
DataValue,296123.1248782389,142245.63714191638,121347.31206781174,92651.75718849839,27230.86164319562,81152.36356258877,63454.055671954506,25081.08108108108,123600.53739364083,107482.73931703676
DataValue,158264.19910657307,136898.39572192513,186396.09169485155,114885.39077602873,22643.524699599468,40474.96128033041,141038.19784524976,20068.863748155436,119299.76226496648,118454.93562231759
DataValue,168498.1684981685,162351.2946116165,240498.1747906378,154496.07724803864,15191.687567180223,2804.9085900325567,33963.297726650235,9786.651008025054,110333.7997201679,157002.67618198038
DataValue,292873.413602343,214516.20233604507,102382.35873203387,118108.41983852364,113521.18386377458,143745.14374514375,20216.910603348428,92177.07701637356,102545.04922905442,138179.94328435164
DataValue,178028.96503002473,164383.56164383562,112084.06304728545,59232.39649440918,15439.599714081487,51910.598413842825,45143.087464731965,44544.38376699861,106317.41140215716,137563.57471542747
DataValue,212014.1342756184,106483.46930012881,127118.64406779662,79883.80537400146,14491.78128144918,45404.933420650515,50632.91139240507,82917.46641074857,117898.33404527979,175770.52181873666
DataValue,238555.77047066408,201813.16515569572,177631.57894736843,76716.01615074024,69792.8026172301,21971.057357135312,34894.99192245558,73480.29392117569,118673.64746945899,100667.69388803287
DataValue,201963.5343618513,215182.30723251644,78671.61051104304,92139.8262275207,15458.937198067635,30993.89062732827,55749.12891986063,5284.552845528455,129925.96130881301,48087.43169398908
DataValue,261910.13772860687,127081.73200102487,135514.01869158878,132800.49185367353,11790.8787541713,139900.9035266686,62427.74566473989,176576.81760417364,148774.30262045647,164556.96202531646
DataValue,133981.63155051324,54374.04078053059,97319.21603964857,102296.94529955009,13829.787234042555,222435.2828379674,58409.387222946556,83793.56313083223,134155.36374845868,61360.3473227207
DataValue,160623.31435421036,61443.932411674345,107095.04685408299,88052.83169901943,12832.929782082325,160777.9578606159,142106.4317963141,47675.804529201436,124506.38792102206,26717.793308182325
DataValue,208062.4187256177,46468.05321341578,165311.65311653118,35912.50408096637,56485.355648535566,208583.1986233509,36787.64986040401,48579.28505957837,117351.2154233026,39344.26229508197
DataValue,196778.23864184433,39111.11111111111,139173.65641503574,39892.59685462217,75067.02412868633,200734.83287032892,31412.144159304444,68456.37583892618,127699.53051643194,58823.5294117647
DataValue,158444.3644220382,136178.37449052985,160707.11128967456,40684.234858992146,66304.65847384966,129367.3739403146,66390.04149377593,67114.09395973154,114871.79487179486,44168.39199447896
DataValue,135953.26606479022,76254.55564900476,194578.1606283253,34110.6856943961,18946.350894151765,152215.27589018756,115062.76150627616,109250.19324916258,132278.93601725376,33013.205282112845
DataValue,200160.12810248198,23975.168575404048,138548.8205434458,140000.0,61440.67796610169,97033.02855010264,144678.32789801364,85354.02521823473,128909.95260663507,104000.0
DataValue,134319.86340352873,45889.10133843212,36036.036036036036,84262.70136307311,30617.283950617282,33592.53499222395,114618.65418596876,97675.510683259,119876.59762009696,117597.64804703905
DataValue,40920.71611253197,43674.69879518072,5388.7173730002805,71212.63016459523,32120.45169385194,27655.896822231083,83740.4047452896,33173.84370015949,149220.48997772828,165143.02565614862
DataValue,102882.48337028825,149509.80392156861,4444.444444444444,37545.12635379062,32248.607446496633,58600.10851871948,153975.70070973175,61989.29275852353,151743.37517433753,129400.57088487157
DataValue,133870.20864927053,84942.08494208494,3554.2391706775265,49427.917620137305,23004.13028702881,34482.75862068966,89906.7005937235,73934.62262536369,128558.31037649218,108530.6967118878
DataValue,139684.6183226933,83160.08316008316,4201.171480508988,43198.33852544133,19191.470457574414,26666.66666666667,64370.7756678468,82779.00960827792,124389.16037316747,104050.53883314751
DataValue,146412.8843338214,53194.01567323676,5594.405594405595,78853.04659498208,19493.908153701967,37116.3454675232,63425.57965594615,102995.7910373855,82113.41073531886,99409.24831941332
DataValue,67961.1650485437,26790.536891001404,6851.270339708821,159280.6679511882,16767.43248690044,19644.757305394123,122192.27313566937,129373.71361364305,108561.16543604071,225314.77799867463
DataValue,116504.85436893204,43571.54645981185,25566.31262336686,111297.67330295034,16855.753646677473,33726.81281618887,143631.43631436315,62247.8386167147,117873.15823190262,241670.98221992058
DataValue,119041.61412358133,54054.05405405406,41124.35743191512,41185.86898633055,19576.79573916799,139427.8197961197,44699.87228607918,97314.66605462476,171122.99465240643,133149.4602691521
DataValue,106451.61290322582,43392.50493096647,123348.01762114538,16178.521617852162,102564.10256410258,115546.21848739496,110758.05719473444,106748.78111367719,109362.90946608201,140859.6582081823
DataValue,108263.27660446997,36036.036036036036,77025.23240371846,39439.952672056796,56308.65484880084,107596.51307596514,17800.381436745076,93252.63393857879,167647.0588235294,55778.575956053246
DataValue,138547.48603351956,37931.03448275862,171382.13784442638,149859.50671245705,127036.16432742546,83286.85629299127,16008.004002001002,77380.95238095238,96235.24170193808,47111.2525863441
DataValue,166236.38309930108,29451.137884872824,202531.64556962025,44181.459566074955,210207.17534108137,234382.38351762592,5326.991676575506,110035.65970453389,246016.21470506015,247109.6990556879
DataValue,144029.6531638867,26691.690126159945,108474.57627118644,126573.93368053266,44494.79864043671,44843.04932735426,8323.699421965317,110520.72263549417,141001.85528756958,137001.6844469399
DataValue,158720.0,29820.39986445273,142998.02761341224,44746.30443467839,77762.61937244202,197280.72513996265,8595.304417031437,8304.498269896194,115942.02898550726,206956.02184535784
DataValue,115348.13128438627,29007.145142369627,217301.83554201992,38174.00986161921,30978.260869565216,325980.04777293804,10322.580645161292,68332.80607402722,111224.69842567983,142292.49011857706
DataValue,11874.369174137622,47501.2370113805,227365.00203004468,42482.17265968745,98630.13698630137,239793.28165374676,8387.56326825741,76526.85798381163,121754.70008952552,206154.91352396054
DataValue,8849.949112792601,74114.44141689374,217759.49673360755,26721.626039371757,235256.7159434112,245191.29148171633,15280.898876404497,63536.29650271701,127879.64268923366,96618.35748792271
DataValue,11007.15465052284,55459.27209705373,125078.17385866166,68895.64336372848,137242.6699937617,245667.9096293047,125666.1991584853,94833.37061060166,151028.45872076642,146151.5423779575
DataValue,10482.180293501047,152930.1159511125,83120.01204637856,114826.43134336293,59315.17929361014,232100.3004869962,147174.77003942183,61889.25081433224,132378.36502840207,117931.36781053648
DataValue,14062.500000000002,168192.6076636148,128605.2009456265,105655.39361350882,43029.259896729774,97759.67413441955,117263.84364820848,47162.859248341934,111199.36457505956,103054.22813214212
DataValue,8117.249154453213,58992.805755395675,166720.10259698622,125090.746635394,82717.8729689808,148582.60019550342,100168.55285335903,145102.78113663843,120197.46726765399,94289.77850030482
