DataName,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth
DataValue,0.0001111698,2.29333e-05,6.38175e-05,8.77611e-05,3.0116700000000003e-05,5.514079999999999e-05,8.386949999999999e-05,8.5869e-05,9.39843e-05,6.93875e-05
DataValue,9.73233e-05,2.047347e-05,5.59625e-05,8.28345e-05,3.07021e-05,5.3519499999999995e-05,8.106349999999999e-05,9.44095e-05,9.028199999999999e-05,6.81228e-05
DataValue,0.00010254800000000001,2.3234599999999996e-05,4.9864099999999996e-05,7.410990000000001e-05,2.064738e-05,5.40125e-05,0.00010277279999999999,9.52707e-05,0.00010697500000000001,7.60857e-05
DataValue,0.0001071825,2.1209880000000004e-05,5.9487499999999996e-05,7.3458e-05,3.8024999999999996e-05,1.595247e-05,9.83853e-05,8.3694e-05,9.20125e-05,6.85292e-05
DataValue,8.863290000000001e-05,2.5674479999999998e-05,5.8387499999999996e-05,6.81694e-05,6.10198e-05,1.292385e-05,9.36936e-05,6.121559999999999e-05,0.0001197375,9.3927e-05
DataValue,9.39114e-05,2.55162e-05,5.7075e-05,7.32831e-05,2.3110500000000002e-05,8.708899999999999e-06,9.00198e-05,7.520939999999999e-05,9.46375e-05,7.15899e-05
DataValue,9.16929e-05,7.77491e-05,4.95737e-05,8.95033e-05,3.60306e-05,4.67929e-06,9.36819e-05,8.14755e-05,8.7884e-05,6.243480000000001e-05
DataValue,0.00010249469999999999,4.16711e-05,5.25825e-05,8.151430000000001e-05,2.249169e-05,6.00023e-05,8.51409e-05,8.403990000000001e-05,0.0001081659,7.19074e-05
DataValue,9.40185e-05,3.75158e-05,5.83375e-05,6.943530000000001e-05,5.3625e-05,4.22145e-05,8.80542e-05,9.2463e-05,0.0001140841,7.14e-05
DataValue,8.927550000000001e-05,2.3299e-05,6.10125e-05,9.28937e-05,1.413943e-05,5.10984e-05,8.200529999999999e-05,8.22295e-05,0.00011071860000000001,5.4619399999999994e-05
DataValue,0.000109058,1.146479e-05,6.22046e-05,6.76227e-05,2.22033e-05,4.5077099999999996e-05,9.02655e-05,8.212889999999999e-05,0.0001140841,7.98449e-05
DataValue,0.00010614399999999999,2.92896e-05,5.662500000000001e-05,6.630110000000001e-05,4.1911799999999994e-05,3.88878e-05,8.241479999999999e-05,7.857929999999999e-05,0.0001159891,6.665e-05
DataValue,9.40644e-05,4.76328e-05,6.23824e-05,8.82924e-05,4.0543299999999995e-05,3.5762499999999995e-05,8.023859999999999e-05,5.66083e-05,7.8303e-05,8.86359e-05
DataValue,8.96733e-05,3.72821e-05,6.17855e-05,6.4015e-05,3.28555e-05,3.9938400000000004e-05,7.75476e-05,4.14141e-05,0.000100362,6.72125e-05
DataValue,0.0001169685,7.72908e-05,4.6052999999999994e-05,4.8618699999999996e-05,4.47474e-05,6.453189999999999e-05,0.00010285169999999999,7.86335e-05,0.0001054059,7.67588e-05
DataValue,9.82719e-05,6.21255e-05,5.9637500000000006e-05,7.75109e-05,5.86305e-05,4.799639999999999e-05,7.62489e-05,6.89832e-05,0.00010456420000000001,6.46875e-05
DataValue,0.0001138475,8.339839999999999e-05,5.75625e-05,6.273e-05,2.91486e-05,3.1225e-05,0.00010481519999999999,8.0881e-05,0.00011028890000000001,5.66415e-05
DataValue,9.538020000000001e-05,6.58938e-05,5.7212499999999995e-05,5.38254e-05,6.02043e-05,3.61989e-05,0.00010125709999999999,6.676169999999999e-05,9.886569999999999e-05,3.0076e-05
DataValue,8.9964e-05,0.0001332651,5.3800199999999994e-05,5.5860300000000005e-05,2.8160700000000003e-05,3.9475e-05,9.78537e-05,5.9940000000000005e-05,0.00011559030000000002,5.53212e-05
DataValue,9.44958e-05,8.67006e-05,5.76625e-05,5.67392e-05,1.493064e-05,2.5051590000000002e-05,7.509059999999999e-05,0.002898348,0.00011441990000000001,1.981852e-05
DataValue,0.0001010755,1.37752e-05,6.596380000000001e-05,8.1483e-05,1.2962130000000001e-05,2.8418749999999996e-05,9.907939999999999e-05,8.97695e-05,0.00011778480000000001,2.87274e-05
DataValue,9.92052e-05,9.271500000000001e-05,5.8324999999999995e-05,8.08707e-05,1.908265e-05,2.389524e-05,7.54884e-05,4.5646200000000004e-05,0.0001056645,2.8674100000000004e-05
DataValue,8.84187e-05,0.00018768,5.6001899999999997e-05,8.31786e-05,1.682355e-05,2.491027e-05,7.622549999999999e-05,5.16306e-05,0.000115101,2.72785e-05
DataValue,8.83965e-05,0.000155845,5.5472999999999996e-05,8.162430000000001e-05,8.41728e-05,1.9840889999999998e-05,9.64495e-05,2.221427e-05,0.00010174990000000001,3.003e-05
DataValue,8.92602e-05,0.00017468899999999998,5.6125e-05,5.4085499999999996e-05,3.24324e-05,3.02445e-05,9.49263e-05,9.123729999999999e-05,0.0001000818,3.6792300000000003e-05
DataValue,0.00010152500000000001,0.00012039979999999999,5.21752e-05,6.2372e-05,3.28419e-05,4.12034e-05,9.88176e-05,5.3924999999999996e-05,9.795499999999999e-05,4.6178100000000004e-05
DataValue,0.0001106855,0.0001423114,6.74243e-05,4.6399999999999996e-05,3.99663e-05,4.72491e-05,8.99402e-05,4.75405e-05,0.000119567,5.7224999999999995e-05
DataValue,0.000111724,0.000272964,5.6125e-05,2.6319870000000003e-05,2.25913e-05,4.833479999999999e-05,8.172919999999999e-05,4.858470000000001e-05,8.57769e-05,7.546770000000001e-05
DataValue,9.300000000000001e-05,0.0003453,5.6375e-05,3.80841e-05,7.34628e-05,7.509239999999999e-05,0.0001007811,4.39625e-05,0.00010419899999999998,5.48475e-05
DataValue,9.4984e-05,0.0001281096,5.52125e-05,3.73086e-05,4.1896499999999994e-05,2.5280359999999997e-05,9.593779999999999e-05,0.0001061427,8.899520000000001e-05,0.0001104344
DataValue,8.66605e-05,0.00020303,6.433820000000001e-05,2.69724e-05,7.51448e-05,1.0928569999999999e-05,8.15269e-05,0.0001322446,9.489990000000001e-05,8.01448e-05
DataValue,9.02565e-05,9.41388e-05,6.293749999999999e-05,2.840265e-05,5.9398500000000004e-05,8.406750000000001e-05,0.00010113179999999999,0.00010032389999999999,0.00012169299999999999,9.334319999999999e-05
DataValue,9.41868e-05,2.61549e-05,5.01717e-05,3.6871499999999994e-05,3.8063e-05,1.3489730000000001e-05,9.055639999999999e-05,0.0001478761,7.754200000000001e-05,0.0001158291
DataValue,9.285570000000001e-05,0.00011239299999999999,6.0325e-05,9.39043e-05,5.07965e-05,0.00010649880000000001,8.5789e-05,0.0001134903,9.26934e-05,0.0001099293
DataValue,0.0001124215,0.000246895,6.855460000000001e-05,9.067689999999999e-05,6.4246e-05,3.88677e-05,8.013829999999999e-05,0.00012537889999999997,9.137859999999999e-05,0.0001028293
DataValue,0.000107601,0.000153076,6.28142e-05,2.9749440000000003e-05,0.0001342887,2.9324999999999998e-05,7.9739e-05,4.9271200000000004e-05,8.13506e-05,7.17952e-05
DataValue,8.76525e-05,0.00011930380000000001,5.9475e-05,3.492130000000001e-05,0.00014953120000000002,4.43989e-05,7.70528e-05,4.7480399999999994e-05,0.002361195,6.879520000000001e-05
DataValue,8.946600000000001e-05,0.000400653,5.4993299999999994e-05,6.14265e-05,0.000177023,8.359050000000001e-06,9.71454e-05,3.535e-05,8.460129999999999e-05,6.99632e-05
DataValue,9.4023e-05,0.000253967,5.855e-05,6.318900000000001e-05,0.0001484538,6.62541e-05,9.09954e-05,3.39651e-05,8.82023e-05,6.411640000000001e-05
DataValue,8.72478e-05,0.000241119,5.32959e-05,3.01948e-05,0.000112575,0.00019525000000000003,9.386130000000001e-05,4.6338600000000004e-05,0.003712467,8.17235e-05
DataValue,8.77763e-05,0.000174231,5.17953e-05,2.761218e-05,0.00017260949999999998,0.00032153700000000005,9.1512e-05,3.59156e-05,7.34314e-05,9.0375e-05
DataValue,9.0882e-05,0.0001369261,5.93e-05,5.10623e-05,0.0001765841,7.39341e-05,9.67518e-05,6.78876e-05,8.769419999999999e-05,9.695069999999999e-05
DataValue,0.00010295100000000001,0.000258172,5.76125e-05,4.6771100000000004e-05,0.00020096100000000002,6.930900000000001e-05,9.624750000000001e-05,1.7505949999999998e-05,6.50676e-05,8.525669999999999e-05
DataValue,9.45345e-05,0.000179872,5.9250000000000004e-05,3.011397e-05,0.000202398,3.58722e-05,8.564489999999999e-05,3.37932e-05,0.004403663,8.424e-05
DataValue,0.00011639980000000001,0.00023708300000000002,5.32098e-05,2.982525e-05,0.0001740759,5.58927e-05,8.56818e-05,1.4851069999999999e-05,6.73896e-05,0.000115091
DataValue,9.33912e-05,0.0001386264,5.43045e-05,4.72032e-05,0.00016702200000000001,6.39176e-05,7.74279e-05,4.71663e-05,0.0026353270000000002,7.54515e-05
DataValue,9.904030000000001e-05,0.000136673,5.33574e-05,3.7505999999999996e-05,0.00019212800000000001,7.40091e-05,8.33079e-05,3.40425e-05,5.26834e-05,0.00012784319999999998
DataValue,0.00011210309999999999,0.000340571,5.9974999999999994e-05,3.6608e-05,1.85175e-05,8.42898e-06,0.0001001375,2.63704e-05,0.0036040510000000005,4.3401e-05
DataValue,0.0001038035,0.000261648,6.07125e-05,2.63398e-05,2.3511e-05,0.0001262142,8.8e-05,3.5688999999999997e-05,8.05049e-05,5.08131e-05
DataValue,7.73271e-05,0.00018647429999999997,6.34125e-05,3.45316e-05,9.3782e-05,0.00026838000000000003,8.03313e-05,3.578329999999999e-05,8.581950000000001e-05,4.1445999999999996e-05
DataValue,9.957239999999999e-05,0.00025993,6.516370000000001e-05,2.862326e-05,0.000158117,9.330109999999999e-05,9.21625e-05,3.76536e-05,8.64101e-05,4.1583999999999994e-05
DataValue,9.58328e-05,0.00032050300000000003,6.0637500000000003e-05,2.90957e-05,0.000102855,0.000348312,8.827499999999999e-05,2.79385e-05,0.0028342099999999998,6.7025e-05
DataValue,7.955999999999999e-05,0.00042849,6.375e-05,4.4174999999999996e-05,0.00025986,0.00025702499999999997,7.89625e-05,2.1754390000000002e-05,4.8646499999999996e-05,4.5195e-05
DataValue,0.0001155294,0.00027887999999999996,5.41077e-05,4.5864e-05,0.00019981500000000002,0.00045588499999999995,8.526249999999999e-05,3.21914e-05,0.0001022238,1.87078e-05
DataValue,8.66592e-05,0.00016709490000000002,5.28285e-05,2.661789e-05,0.000214326,0.000547354,8.285e-05,4.0537499999999996e-05,9.85556e-05,1.73961e-05
DataValue,8.02791e-05,0.000285039,6.32375e-05,2.1453659999999998e-05,0.0001052051,0.000540492,0.000102743,2.92e-05,9.286590000000001e-05,1.69901e-05
DataValue,8.52975e-05,0.0001781234,5.05284e-05,3.42678e-05,0.00011850740000000001,0.000471369,7.92125e-05,4.09768e-05,4.7623799999999996e-05,1.5129180000000001e-05
DataValue,8.29594e-05,1.8071e-05,5.77125e-05,2.97375e-05,0.00020634800000000002,0.00030915500000000003,7.88e-05,4.5936900000000004e-05,6.66765e-05,1.7082900000000002e-05
DataValue,0.00010321709999999999,2.089098e-05,5.56575e-05,4.7987799999999995e-05,0.000195777,0.000633525,7.86875e-05,2.9964699999999998e-05,6.78282e-05,1.771042e-05
DataValue,7.623990000000001e-05,1.664811e-05,6.24586e-05,3.8380199999999996e-05,0.00027141,0.000231174,8.44375e-05,2.92491e-05,6.08622e-05,1.8706739999999998e-05
DataValue,7.42165e-05,2.5455100000000003e-05,4.99488e-05,3.90247e-05,0.000196794,0.000366007,8.11375e-05,2.1006100000000002e-05,4.0502999999999995e-05,2.65815e-05
