DataName,Rho,Rho,Rho,Rho,Rho,Rho,Rho,Rho,Rho,Rho
DataValue,255905.5118110236,161774.29876060013,255285.20143597928,150756.72810788528,294117.64705882355,246761.25848241826,206664.9444587962,258249.64131994263,247985.12089274646,179299.10350448248
DataValue,125250.90325170614,329160.05407629465,171835.14565713517,318928.40057407116,226212.35684999294,150772.71013946476,244150.5595116989,67371.20211360634,239246.37392214523,122666.18562280148
DataValue,133053.2212885154,319409.0931776214,202488.92638683823,250980.39215686274,104672.89719626168,64618.086040386304,136903.5635192269,110019.64636542238,73763.62112321878,112985.48450372694
DataValue,139287.56293821466,340497.97829325387,135833.91217102724,274261.6033755274,251805.22125532312,249438.7627837366,287253.14183123875,2959.85200739963,121023.0227390914,69316.25541533246
DataValue,265780.73089700995,193164.93313521548,104114.18975650714,243243.24324324323,278969.9570815451,137431.7442787901,144804.57039425307,72661.21707538601,176289.11414720144,208717.00429711482
DataValue,268620.2686202686,149186.2567811935,78969.01562928433,330476.0921202107,346395.3236631306,142142.66912345355,94802.04686237544,199980.7710797039,158324.40009895276,284368.6128143606
DataValue,180863.94832458624,2519.8740062996853,117942.5576062029,120649.65197215778,306866.1296509398,107320.81257186661,121610.51766639277,2879.4241151769647,200200.2002002002,282935.4553492484
DataValue,192254.36731675756,331106.2496304618,2039.79602039796,126666.66666666667,120743.03405572756,191064.9058724361,279883.38192419824,303413.4007585335,109631.9498825372,288392.2134102379
DataValue,208728.65275142316,235814.29624170967,1919.712043193521,328866.23365945905,246069.71975393026,250705.10811657787,171102.66159695818,280570.4933364508,183112.91963377417,288340.2414849523
DataValue,219238.14743765414,234055.00292568753,47290.64039408867,261494.87905861845,259476.9916886276,226885.98979013046,100145.56040756914,337374.80231945176,142095.91474245116,159889.30740256744
DataValue,295420.9748892171,354924.578527063,59225.51252847381,245691.86145708922,332386.95381206286,55227.95915432188,132921.90837882744,375058.6029067042,248794.89970455604,258157.04553603442
DataValue,301340.96730450506,233713.11714869997,119027.18168812589,257286.43216080405,229195.0886766712,254506.8928950159,177428.9857544997,2999.850007499625,232642.675390767,286944.0459110474
DataValue,233842.15654433257,2639.6040593910916,1769.4859835553207,244856.31695289916,98241.6969020374,164041.38316711716,196494.36195154625,147407.21242432218,227992.4002533249,117647.05882352941
DataValue,193885.16032811336,2116.1947682962673,93876.05427209387,279494.7594732599,215406.22804963708,180651.29545994772,231124.80739599385,236920.03948667322,248756.2189054726,247260.46642315257
DataValue,184504.9970103357,187012.98701298703,60491.49338374292,222487.08780294,343913.448448807,248988.48428260194,282885.4314002829,220464.89336208964,248911.0143123833,189210.49667755378
DataValue,201659.48954941705,211615.87119033927,50233.64485981309,337126.00084281503,355819.1252779837,78910.28651949271,279883.38192419824,115942.02898550725,236187.26275832986,290961.9930896527
DataValue,221723.63732347896,312012.48049922,281442.3922603342,335654.94671477727,246713.19590975493,190903.9865244245,274238.7019368108,158520.4755614267,75197.60734885708,252445.56642473966
DataValue,159770.33015040882,270148.58171994594,1818.0939026159278,103896.1038961039,270808.4428514536,75043.630017452,244131.45539906106,306415.5761251197,187744.45893089962,118946.474086661
DataValue,231530.84539223154,281124.4979919679,2204.941431243233,351493.848857645,74474.02718301992,258815.91717890653,209863.58866736622,375410.60534960113,87935.65683646113,261248.18577648766
DataValue,249221.18380062308,363306.0853769301,1937.4289527010328,331194.36969571514,364797.081623347,189705.67722136978,204454.18035779483,347437.647350788,210058.57402544943,278486.88790902763
DataValue,233009.70873786407,348614.2583231654,2359.76402359764,123662.30677764566,162401.5748031496,110614.07076047175,257898.13023855578,127503.06497752349,114141.83801930341,164465.88123665692
DataValue,181582.36057068742,93023.2558139535,105040.23718763236,290909.0909090909,198292.48141007987,182232.34624145785,178448.86753603295,2520.0,100032.90556103982,293739.6732146136
DataValue,182025.02844141072,333273.8201511635,223463.68715083797,344679.01766479964,355460.7660179508,92307.69230769231,118766.65397792158,339306.54225426784,187378.0091086532,195455.65599804546
DataValue,122205.66318926973,253447.63324636602,92854.55204932898,136048.16840557064,368493.7816674344,253726.6095781795,160192.23067681218,2880.0,231213.87283236993,206629.35858803272
DataValue,222723.05448760442,2879.85600719964,1753.7876942563453,296662.54635352286,213760.85504342016,177659.33821896516,283855.7066824364,354086.7512540572,209816.4106406894,68338.7858960378
DataValue,278099.6523754345,3079.8460076996153,2037.0747606437158,315775.62387614575,363553.73778686667,207753.66351326287,226515.65622918057,314847.9427549195,149393.09056956117,148698.8847583643
DataValue,284393.8855314611,2759.72402759724,249124.17282989493,171247.06532246928,325716.32144129474,96507.93650793651,292718.62422246614,2839.71602839716,100330.03300330033,193170.05864091066
DataValue,252018.11380192952,219369.31322447964,274513.1680535301,139307.22891566265,345149.92449845397,228310.50228310504,137180.93185047276,101557.99192152338,70615.92781482934,102328.63233847162
DataValue,222487.08780294,340884.8803352035,2111.020486494267,355029.5857988166,352640.39495724236,231147.06732158337,227007.17743281592,77332.80725981457,2919.854007299635,230061.34969325154
DataValue,192839.92500669585,327784.89116517286,300413.06796845666,137476.19711114207,175978.8825340959,177226.40673460346,127311.82795698925,38069.34058463631,104927.33073378235,212232.86661753868
DataValue,275258.0544260244,346981.2630117974,168243.95373291272,300093.7793060331,294450.73612684035,256849.31506849313,151148.37338371613,243198.0544155647,2799.9999999999995,93447.29344729344
DataValue,162973.02302611276,76159.6110998582,45478.58276044421,154800.52359000625,237388.7240356083,252984.42564629618,151730.6780464675,2481.5983175604624,111955.21791283487,157126.82379349048
DataValue,163113.99443929567,104792.33226837059,2091.5032679738565,143935.22914688388,377002.8275212064,61088.54589764418,117560.61719324026,235988.20058997048,2440.24402440244,94551.74401844911
DataValue,232052.21174764322,177481.97448696618,223602.48447204966,177909.56263899183,321931.5895372234,100646.03876232573,168030.70906062142,2451.9129148171633,247384.42508890378,145941.01550623288
DataValue,139943.83832803942,303657.6949620428,102643.8569206843,190088.25526137138,249298.84699283267,235756.3850687623,141001.10786584753,38597.39812182304,143204.19383710524,140725.18867389206
DataValue,322190.8981071285,320085.35609495867,53100.01508523156,361909.0703460755,281690.1408450704,88740.98724348309,258969.51712975453,227507.75594622543,220689.6551724138,114639.81409759876
DataValue,261651.6762060507,2479.75202479752,2004.6260601387817,256638.74532168952,320349.4721514379,200218.98951978728,158072.53489706165,170435.0216479967,236920.03948667322,180264.76387193688
DataValue,171203.1030562429,318951.00558164256,131348.0156258846,353721.4443625644,104761.90476190478,250613.48091682763,186462.80067126607,328287.43388655846,259375.33772830432,153989.11456259125
DataValue,306611.3062919195,110726.64359861592,147557.91648221927,360360.36036036036,344846.1662805108,173841.059602649,169182.52752862245,164418.75401412975,79062.28453229142,296351.1761437303
DataValue,263273.3655111891,80000.0,118180.02757533977,316080.6005531411,193186.7184131091,89786.75645342314,305810.3975535168,2519.6220566914963,2146.726748012759,80609.0461262875
DataValue,282322.7462303497,126766.59528907924,249902.38188207732,287917.7377892031,175128.87507944353,167906.88799847357,292379.85015532677,3063.666826232647,77810.45012440624,77751.9543629833
DataValue,224318.12388478202,166021.02933038183,101870.27457222443,155127.18147598952,369378.52063902485,70120.76353720296,187185.02519798419,349930.7428738062,2719.7280271972804,144936.00607796156
DataValue,142128.27988338194,95901.86785614719,175289.10529519172,206267.35422451407,302049.622437972,150779.26785067056,298748.9886101948,182404.27706580705,141673.51843653154,205444.2732408834
DataValue,185643.5643564356,62179.387533032794,79831.93277310925,300578.03468208096,298348.4283431007,239341.8100224383,275671.95037904894,135848.36385332048,204282.06639167157,183433.64860991688
DataValue,144472.95884421634,361827.2274988693,268276.3246143528,268934.1506822227,326894.50222882617,85908.8528025144,240330.45437476528,2241.109159109254,229226.3610315186,140420.16345784653
DataValue,287081.3397129186,361500.2259376412,96000.0,296634.3411294923,375939.84962406015,184197.77023751818,129251.70068027212,253756.26043405675,244985.4539886694,159748.96591071173
DataValue,317523.31811867433,192183.3133142382,155692.50729808628,282087.44710860366,165922.94638929042,78359.90888382687,143656.04638038066,346534.65346534655,247754.72282440384,285263.1042738526
DataValue,330624.05289984844,75745.3666398066,110774.556469061,348558.5651005737,174992.94383290998,246088.94357532082,281863.82453976927,46738.89951136605,256492.46553382496,236034.61841070023
DataValue,243050.28102688745,2119.682047692846,73584.90566037736,137308.03974706412,343659.0138895518,181983.62147406736,256000.00000000006,223653.82277865568,179541.6961965509,237717.9080824089
DataValue,261790.18286814244,3080.0,322450.62474808545,116142.41272035948,154074.72624222748,227979.27461139896,187522.53876667868,276100.08628127695,255102.04081632654,280406.58955485455
DataValue,263049.7328401151,311526.4797507789,1842.3244646969474,195906.94420150432,322255.7905337361,255493.10168625446,194233.68740515935,127139.36430317849,145817.8626881793,119353.50186489846
DataValue,294442.3997055576,2599.7400259974,2184.5985800109233,332088.00332088,155004.4286979628,115892.62888794206,255716.74452913695,204402.51572327045,251869.3427784337,279244.2951263144
DataValue,200911.54311226864,63083.36015448986,263157.8947368421,150513.35806052785,288288.2882882883,125042.739217506,188525.3330916342,2799.580062990551,229591.83673469385,83038.45246520406
DataValue,303605.31309297914,2359.882005899705,136526.80515506383,165010.31314457153,140279.63638041622,258022.8995323335,303951.36778115504,293347.30225248827,249941.41997969226,259510.46888823356
DataValue,334868.14566764334,100029.77076510865,120481.92771084337,175824.17582417582,397614.31411530817,236297.99803085002,299289.18817807705,292123.1090245175,256492.46553382496,290539.3136008716
DataValue,326424.0248082259,3039.8480075996204,179977.50281214848,124320.12432012432,391581.0083210964,249810.41174108937,171877.31515780115,353045.01323918806,244051.25076266017,218446.60194174756
DataValue,262903.5375990721,318358.68411743897,82868.52589641434,366916.3736431738,183106.91080921443,115498.93842887474,310358.2050950472,292123.1090245175,255482.22269533746,283952.260526199
DataValue,229112.19026273192,2159.676048592711,1877.9342723004695,183781.3002526993,130028.44372206421,130258.94217133254,181127.19333710682,3039.8480075996204,150115.47344110854,85728.20263029712
DataValue,223281.7769508082,2319.7680231976797,1843.9507625913393,360970.10716300056,331075.99699021823,261045.48717614048,123219.09896033886,369088.8119953864,261011.41924959217,122762.1483375959
DataValue,201023.0638068743,364797.081623347,147152.45843650514,238738.0986215717,229747.51705157352,182690.11189769354,317838.6968613429,310880.82901554403,195627.15765247412,311526.4797507788
DataValue,334085.0246387706,359820.08995502244,1944.484954547664,234479.0833999467,342465.7534246575,263700.0412031315,121488.23082763859,138882.3722610613,241783.15073668305,83391.24391938846
DataValue,197446.8085106383,203605.51431601273,1798.3677857596638,127034.53751488686,254121.91801542882,225669.9576868829,176991.15044247787,370156.15962984384,139105.4083223408,218547.80733285405
DataValue,224592.92532285233,326847.4541647516,2038.0168528316678,123680.24132730014,160827.11085582996,157121.53350616703,184514.00329489293,227272.7272727273,60329.929300864096,312948.23314643366
DataValue,304920.3049203049,296754.25038639875,330305.53261767136,327868.85245901643,286557.1007163928,214765.10067114097,244648.31804281348,350394.19346765114,82881.10508140108,264535.6847616423
DataValue,201918.22311963656,235190.357195355,1905.0453936597708,356691.68462510215,169556.8400770713,144246.24895357076,296419.80454819143,179131.21361397224,257214.0503174986,122112.21122112212
DataValue,293288.21206993796,2199.8900054997252,1914.829959110402,295983.08668076113,165450.12165450124,86841.40852528461,312866.6405944466,338329.9656971007,247972.3097587436,318725.0996015936
DataValue,259610.58412381427,2359.882005899705,170867.15079026055,380228.1368821293,340030.9119010819,192926.04501607717,256410.2564102564,226740.60382008628,250286.7869433726,150796.54627264987
DataValue,382226.46918299096,3080.0,1812.0045300113252,165621.0790464241,104681.59348647862,154784.93823485638,125687.35271013355,125539.42722636327,241067.58501937153,144583.75691855868
DataValue,325285.8958068615,205809.84028298853,97989.94974874372,308605.34124629083,241090.1467505241,265208.0225426819,122023.80952380951,125786.16352201259,222737.819025522,313766.5054255458
DataValue,64062.93902781679,301990.391214825,242383.43713179597,357439.2034212038,104257.16768027801,156274.4178777934,119233.49893541518,202436.73851921275,257110.7183030693,228934.8171701113
DataValue,318443.16674038034,358102.0590868397,69494.9494949495,272006.04457876843,354688.53912657953,253311.5203968547,286085.82574772433,190086.03031544448,255693.16819816222,291081.093373357
DataValue,416449.76574700675,2719.456108778245,280701.7543859649,166086.58484459916,123348.01762114537,82171.68011738811,203686.7298095529,245434.6238130022,252684.77574226155,233356.21139327387
DataValue,177071.80522101425,306161.500191351,366132.72311212815,236716.84034478324,348101.2658227848,78880.99059848659,196022.9950051833,356256.75933583564,2878.9923526765633,277681.36063866713
DataValue,207717.79031247203,69881.71064604186,68348.25061025225,289069.55736224033,407021.11422030017,129099.4273815721,287976.9618430526,179567.01180218667,2400.2400240024003,223201.17474302495
DataValue,229542.06358315164,127531.23653597587,346095.60891196196,388349.5145631068,336252.18914185633,187469.16625555008,202654.7775863816,232675.7713707638,124311.34341008618,266814.8971650917
DataValue,206203.89298729002,128472.22222222222,146798.27891672993,368324.12523020257,398803.5892323031,230436.8698991839,289664.25279789336,156897.90429227837,238805.97014925373,98418.27768014059
DataValue,157317.32560546472,2071.4456964756655,127192.32871267453,143796.41454992667,288230.584467574,137236.9624885636,223861.6128211651,287834.49516527995,2039.5920815836835,223924.57277548616
DataValue,257234.7266881029,345781.4661134163,352500.5507821106,185531.53287947932,365872.2496061792,165731.54941735,255399.0610328639,335429.7693920336,207186.7918420201,153455.85050430047
DataValue,171803.3548087527,104993.59795134443,2166.8681983071347,199175.82417582418,384588.9705377378,190476.19047619047,212201.59151193633,184657.99799953835,132769.42020450774,95768.37416481068
DataValue,238895.11011571484,315581.85404339246,276497.69585253455,155743.02401038288,385325.51978807093,256924.92974708954,181983.62147406733,332075.4716981132,265494.06786692113,242194.8912015137
DataValue,390688.5886374735,2199.7800219978003,60731.538992408554,339702.76008492574,411967.66053864773,168924.8636283653,325573.82386456133,383999.99999999994,130967.4693705112,258660.50808314088
DataValue,2534.0921292816492,2359.882005899705,222677.9958980369,339991.5002124947,403768.5060565276,268726.90628149145,301129.23462986195,385604.11311053985,180839.61248654465,87783.46744696415
