DataName,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth
DataValue,3.845e-05,0.00013964999999999998,7.20062e-05,4.11681e-05,9.71685e-05,0.00011638860000000001,3.22218e-05,5.16039e-05,6.77625e-05,3.97031e-05
DataValue,3.54224e-05,7.623990000000001e-05,7.14742e-05,2.021581e-05,0.00011114729999999999,4.7244000000000004e-05,3.74142e-05,8.03984e-05,5.481e-05,4.54584e-05
DataValue,2.1290489999999998e-05,0.0001028415,7.14736e-05,3.5594999999999994e-05,6.99195e-05,5.9103e-05,3.37985e-05,0.000119786,5.930730000000001e-05,5.52097e-05
DataValue,2.807199e-05,0.000212415,8.375010000000001e-05,3.88557e-05,4.36025e-05,7.76655e-05,3.4848800000000004e-05,0.0001477432,6.4079e-05,0.00011621610000000001
DataValue,1.582416e-05,0.000141893,7.076620000000001e-05,4.89629e-05,0.00010660200000000002,0.000142316,6.69e-05,4.90587e-05,6.089650000000001e-05,5.1736999999999996e-05
DataValue,2.6145489999999998e-05,4.557150000000001e-05,8.999100000000001e-05,3.954999999999999e-05,0.0001166372,0.000160599,4.76221e-05,5.2232800000000006e-05,6.10766e-05,0.00014431739999999998
DataValue,9.5744e-06,6.948700000000001e-05,8.53993e-05,3.75725e-05,0.00013783770000000002,4.8234200000000007e-05,3.51317e-05,3.50211e-05,5.7211200000000005e-05,0.0001053657
DataValue,9.86319e-06,6.140610000000001e-05,6.96134e-05,5.1279799999999996e-05,0.000130284,3.8570000000000005e-05,4.9875e-05,9.953889999999999e-05,6.38844e-05,6.36128e-05
DataValue,3.3875000000000003e-05,7.714950000000001e-05,8.295210000000001e-05,7.43375e-05,0.0001424736,0.0001156685,3.8735e-05,4.45627e-05,6.580259999999999e-05,9.88218e-05
DataValue,3.7293200000000004e-05,3.12301e-05,6.98492e-05,6.22424e-05,0.000131252,0.0001405404,4.2375e-05,0.00011978,6.17716e-05,7.537530000000001e-05
DataValue,2.500757e-05,1.54007e-05,7.618240000000001e-05,4.6160999999999994e-05,0.00019166369999999998,5.0694e-05,3.61335e-05,3.33522e-05,6.0868099999999994e-05,7.92878e-05
DataValue,3.5937e-05,6.08175e-05,7.18067e-05,7.555859999999998e-05,0.0001153136,3.976369999999999e-05,5.50341e-05,6.521900000000001e-05,6.453769999999999e-05,0.00012199899999999998
DataValue,1.095504e-05,6.179800000000001e-05,2.18232e-05,4.83075e-05,0.0001492927,3.66758e-05,4.28214e-05,4.295129999999999e-05,6.127119999999999e-05,7.20993e-05
DataValue,6.97872e-06,6.819450000000001e-05,2.13129e-05,5.319989999999999e-05,8.35461e-05,4.42518e-05,3.29362e-05,5.3169000000000005e-05,6.873549999999999e-05,6.31199e-05
DataValue,9.288e-06,5.8659299999999996e-05,7.8775e-05,8.79819e-05,0.00011606399999999999,5.3083e-05,4.27119e-05,4.000830000000001e-05,6.521879999999999e-05,7.631909999999999e-05
DataValue,1.115514e-05,5.42036e-05,8.174589999999999e-05,4.42561e-05,0.00014591999999999999,6.180569999999999e-05,6.7076800000000005e-06,7.45654e-05,6.635859999999999e-05,6.3684e-05
DataValue,1.0032330000000001e-05,1.4894999999999999e-05,5.816090000000001e-05,9.842700000000001e-05,0.0002056498,3.1456200000000006e-05,1.2496199999999999e-05,6.3085e-05,6.321719999999999e-05,8.03445e-05
DataValue,7.90482e-06,3.31033e-05,6.14171e-05,5.85936e-05,0.0001543249,4.97829e-05,7.149740000000001e-05,5.4575e-05,6.20774e-05,7.77055e-05
DataValue,3.9175000000000004e-05,4.8246000000000005e-05,3.32625e-05,3.80205e-05,0.0002003575,9.58815e-05,3.3386700000000003e-05,0.000209399,6.43153e-05,6.4774e-05
DataValue,4.553639999999999e-05,3.34386e-05,5.30898e-06,4.27506e-05,0.00029863700000000003,0.004048902,4.60026e-05,0.0001042236,6.95417e-05,4.47279e-05
DataValue,1.118572e-05,2.618357e-05,1.076748e-05,5.59215e-05,1.124724e-05,1.5444e-05,4.6535299999999995e-05,5.6890499999999993e-05,7.482369999999999e-05,5.23665e-05
DataValue,3.59537e-05,3.89382e-05,5.892720000000001e-05,6.55182e-05,0.00030498200000000003,2.2885500000000003e-05,2.8283400000000004e-05,9.80595e-05,7.216879999999999e-05,5.9044699999999994e-05
DataValue,1.756864e-05,5.8225e-05,4.56896e-05,6.113880000000001e-05,0.000324929,2.42793e-05,2.0144999999999998e-05,5.6789e-05,6.507979999999999e-05,4.75165e-05
DataValue,9.306e-06,8.24525e-06,6.688000000000001e-06,6.8356e-05,2.3842000000000003e-05,5.01751e-05,3.4045000000000004e-05,6.646680000000001e-05,6.280080000000001e-05,3.85506e-05
DataValue,1.04098e-05,9.77032e-06,7.62969e-05,5.6913499999999996e-05,0.000282555,3.55683e-05,2.29026e-05,0.00020860800000000002,5.7361900000000004e-05,0.00010156500000000001
DataValue,2.072772e-05,4.87875e-05,4.0060799999999994e-05,3.5457700000000004e-05,0.000384772,4.15151e-05,1.9030000000000002e-05,1.0017170000000001e-05,4.7201700000000006e-05,2.6544e-05
DataValue,4.6275e-05,2.87343e-05,4.8385100000000005e-05,4.6030700000000006e-05,0.00031584,6.1537e-06,2.18595e-05,5.8286100000000004e-05,5.555350000000001e-05,7.393700000000001e-05
DataValue,4.50495e-05,2.38266e-05,5.42322e-05,5.54667e-05,0.00035352800000000003,3.8562499999999995e-05,6.6203899999999995e-06,0.00010244190000000001,5.811750000000001e-05,0.00017624210000000002
DataValue,2.2631670000000003e-05,3.36231e-05,3.6309599999999995e-05,0.00013599720000000002,2.1032e-05,1.936877e-05,3.4707300000000006e-05,9.338960000000001e-05,6.728519999999999e-05,0.000106811
DataValue,2.1356019999999998e-05,4.5225e-05,3.6374699999999996e-05,0.000109494,1.7008800000000002e-05,2.5219339999999997e-05,4.0646700000000005e-05,6.1388e-05,5.8362e-05,8.9148e-05
DataValue,3.08247e-05,5.9645299999999996e-05,2.51389e-05,0.0001200465,2.06441e-05,1.3672690000000001e-05,2.2051499999999997e-05,7.277160000000001e-05,6.87375e-05,0.00011461589999999998
DataValue,4.85814e-05,2.4612299999999998e-05,1.914295e-05,0.0001137708,0.000204831,8.38812e-06,4.24464e-05,4.1526700000000003e-05,5.80047e-05,0.0001479408
DataValue,2.018384e-05,5.325510000000001e-05,3.9183299999999995e-05,4.572e-05,2.2278399999999997e-05,1.136108e-05,4.148789999999999e-05,5.7220500000000006e-05,5.7814000000000006e-05,6.55e-05
DataValue,4.1816599999999995e-05,3.1902999999999996e-05,4.33566e-05,2.22732e-05,5.1030000000000004e-05,3.5365000000000004e-05,1.277279e-05,4.47195e-05,6.217060000000001e-05,6.714419999999999e-05
DataValue,3.12018e-05,3.1340799999999996e-05,0.000174587,6.370780000000001e-05,0.00011596350000000001,3.9861300000000004e-05,1.74826e-05,3.323100000000001e-05,4.8492e-05,4.78131e-05
DataValue,5.2767e-05,4.01472e-05,0.00021167999999999998,2.9362e-05,0.0001514484,2.0273000000000004e-05,1.08069e-05,7.87878e-05,4.91145e-05,1.4503799999999998e-05
DataValue,1.242995e-05,2.08236e-05,0.000264698,2.4035e-05,0.0002123097,3.19696e-05,5.0461200000000004e-05,6.368870000000001e-05,6.14196e-05,5.17531e-05
DataValue,1.191255e-05,2.39057e-05,0.00026240300000000003,2.5519500000000002e-05,0.000245359,4.788e-05,6.27614e-05,6.11556e-05,6.347819999999999e-05,1.91061e-05
DataValue,6.9666e-06,2.4002700000000003e-05,0.000228228,6.1938e-05,0.00022407000000000001,2.97012e-05,7.152950000000001e-05,4.24095e-05,7.309889999999999e-05,6.0380699999999996e-05
DataValue,5.71032e-05,5.83191e-05,0.000213683,3.8925e-05,0.000260505,7.45237e-05,3.43917e-05,3.7751100000000005e-05,6.865070000000001e-05,8.32968e-06
DataValue,5.4940200000000006e-05,4.05953e-05,7.34091e-05,4.87773e-05,0.00025914,4.34076e-05,3.15864e-05,7.564600000000001e-05,6.509369999999999e-05,8.22606e-06
DataValue,4.71835e-05,3.4720799999999995e-05,8.68585e-05,3.3234699999999995e-05,0.0002146623,3.25387e-05,4.4474399999999996e-05,4.66199e-05,2.95834e-05,1.493059e-05
DataValue,6.5968e-05,4.07628e-05,5.18922e-05,8.460599999999998e-05,1.07484e-05,4.2268800000000004e-05,5.41938e-05,4.0918500000000005e-05,4.1483900000000004e-05,1.33239e-05
DataValue,6.48641e-05,4.90842e-05,1.77708e-05,0.0001024342,2.1098e-05,4.37635e-05,7.17288e-05,4.684050000000001e-05,3.128e-05,3.17111e-05
DataValue,4.4750000000000004e-05,4.6632000000000003e-05,7.98683e-06,6.27788e-06,1.229886e-05,6.078269999999999e-05,7.97601e-05,5.6448000000000006e-05,4.89301e-05,4.712250000000001e-05
DataValue,1.064027e-05,6.005880000000001e-05,7.2284999999999995e-06,2.8899000000000002e-05,5.24435e-06,6.666030000000001e-06,0.000239685,4.27934e-05,1.985235e-05,8.04501e-06
DataValue,5.17449e-05,6.23415e-05,6.0888000000000004e-05,7.43281e-06,0.0001058281,9.0092e-05,0.000142725,3.9522e-05,3.7191e-05,4.38126e-05
DataValue,3.90625e-05,5.93151e-05,9.572159999999998e-06,2.8534200000000002e-05,6.7436e-05,1.1253e-05,0.000138215,0.000113288,5.69664e-05,1.015868e-05
DataValue,8.064630000000001e-05,6.47013e-05,8.13983e-06,3.83507e-05,0.00016927999999999998,4.1990299999999995e-06,0.00012369,6.89098e-05,6.70067e-05,4.498340000000001e-05
DataValue,8.58993e-05,4.42599e-05,5.61564e-06,4.67961e-05,4.7742000000000005e-05,5.70825e-06,0.000163194,5.7078000000000005e-05,6.121160000000001e-05,2.118795e-05
DataValue,0.0001152549,2.5322999999999998e-05,1.504412e-05,0.0001336745,9.4365e-06,5.58258e-06,0.00012282,8.253549999999999e-05,5.827980000000001e-05,6.01128e-05
DataValue,9.2667e-05,3.79089e-05,1.170468e-05,6.09966e-05,3.55866e-05,5.197260000000001e-06,4.02845e-05,4.78397e-05,4.7911500000000004e-05,4.10697e-05
DataValue,9.7308e-05,3.92493e-05,9.230989999999998e-05,1.034605e-05,8.23398e-05,5.50107e-06,3.4397199999999997e-05,8.473199999999999e-05,5.4661500000000005e-05,5.08974e-05
DataValue,8.448e-05,3.68625e-05,5.7951e-05,1.208457e-05,2.37048e-05,1.49755e-05,4.0155600000000006e-05,0.00010733869999999999,7.10076e-05,6.0162500000000005e-05
DataValue,0.00014635500000000003,4.6148e-05,4.0858899999999996e-05,1.0206990000000002e-05,4.6916099999999996e-05,3.52935e-05,4.3606499999999997e-05,4.00268e-05,6.56919e-05,5.757569999999999e-05
