DataName,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho,Device,Cycle,Vth,Rth,Ith,Pth,Vho,Rho
Units,,,V,\g(W),I,WV,\g(W),,,V,\g(W),I,WV,\g(W),,,V,\g(W),I,WV,\g(W),,,V,\g(W),I,WV,\g(W),,,V,\g(W),I,WV,\g(W)
Size,50nm,50nm,50nm,50nm,50nm,50nm,50nm,50nm,80nm,80nm,80nm,80nm,80nm,80nm,80nm,80nm,120nm,120nm,120nm,120nm,120nm,120nm,120nm,120nm,170nm,170nm,170nm,170nm,170nm,170nm,170nm,170nm,220nm,220nm,220nm,220nm,220nm,220nm,220nm,220nm
DataValue,3.0,245.0,-0.5,605.143721633888,-0.0007932,0.0003966,-0.26,1068.906279824394,3.0,245.0,-0.94,96118.68568145015,-9.5715e-06,8.99721e-06,-0.14,499064.2545227698,3.0,245.0,-1.58,63183.475091130014,-2.469e-05,3.90102e-05,-2.02,2040.0,3.0,245.0,-0.7,1543.7003405221342,-0.0004405,0.00030835,-2.5,2519.8740062996853,3.0,245.0,-0.54,697.1911242206878,-0.00074585,0.00040275900000000004,-0.62,640.0
DataValue,3.0,246.0,-0.5,600.863741628591,-0.00079885,0.000399425,-0.22,1125.1758087201124,3.0,246.0,-0.86,104738.15461346634,-8.02e-06,6.8972e-06,-1.22,1239.87601239876,3.0,246.0,-1.54,67078.55251544571,-2.266e-05,3.48964e-05,-1.34,89828.26948480845,3.0,246.0,-0.7,1654.0987594259304,-0.0004111,0.00028777,-0.86,879.95600219989,3.0,246.0,-0.54,686.5139613175787,-0.00075745,0.000409023,-2.34,2360.0
DataValue,3.0,247.0,-0.5,609.1757091185989,-0.00078795,0.000393975,-1.1400000000000001,1159.942002899855,3.0,247.0,-0.9,98837.53580052788,-8.9035e-06,8.013150000000001e-06,-0.02,511214.77410697174,3.0,247.0,-1.62,55768.56047403276,-2.869e-05,4.6477800000000004e-05,-1.62,1640.0820041002048,3.0,247.0,-0.7,1810.195660854519,-0.00037565,0.000262955,-2.98,2999.850007499625,3.0,247.0,-0.54,685.6992154018593,-0.00075835,0.000409509,-0.30000000000000004,873.6008736008736
DataValue,3.0,248.0,-0.5,604.3817678166708,-0.0007942,0.0003971,-0.62,640.0,3.0,248.0,-0.86,122395.45388314147,-6.863e-06,5.90218e-06,-1.5,1520.0,3.0,248.0,-1.54,65054.56879948641,-2.3365e-05,3.59821e-05,-2.22,2240.0,3.0,248.0,-0.7,1815.0273588682771,-0.00037465,0.000262255,-0.54,7753.54794046383,3.0,248.0,-0.54,690.3876792352629,-0.0007532,0.000406728,-0.22,926.1045726413274
DataValue,3.0,249.0,-0.5,611.2702960840496,-0.00078525,0.000392625,-0.22,1185.477895776735,3.0,249.0,-0.9,98876.40449438203,-8.9e-06,8.01e-06,-0.30000000000000004,406039.84265956096,3.0,249.0,-1.58,61417.32283464567,-2.54e-05,4.0132e-05,-0.9,152418.82041086812,3.0,249.0,-0.7,1834.3674130024278,-0.0003707,0.00025948999999999997,-1.18,1199.94000299985,3.0,249.0,-0.54,681.8330820166525,-0.00076265,0.00041183100000000004,-1.1,1120.0
DataValue,3.0,250.0,-0.5,615.542446781226,-0.0007798,0.0003899,-0.7,720.0,3.0,250.0,-0.86,110722.99479338298,-7.5865e-06,6.52439e-06,-1.1400000000000001,1160.0,3.0,250.0,-1.54,64053.94016013484,-2.373e-05,3.65442e-05,-0.78,172469.54834537028,3.0,250.0,-0.7,1833.3782690752225,-0.0003709,0.00025963,-0.30000000000000004,25068.54680767724,3.0,250.0,-0.54,679.2058516196448,-0.0007656,0.000413424,-0.62,640.0
DataValue,3.0,251.0,-0.5,618.3176606981837,-0.0007763,0.00038815,-1.26,1280.0,3.0,251.0,-0.94,101646.22693625014,-9.051e-06,8.50794e-06,-1.46,1480.074003700185,3.0,251.0,-1.54,66015.20086862106,-2.3025e-05,3.54585e-05,-1.46,72036.99196884886,3.0,251.0,-0.7,1782.6713855026874,-0.00038145,0.00026701499999999995,-1.46,1479.926003699815,3.0,251.0,-0.54,689.7009085483122,-0.00075395,0.000407133,-0.22,918.6602870813398
DataValue,3.0,252.0,-0.5,616.3723916532905,-0.00077875,0.000389375,-0.14,1332.7780091628488,3.0,252.0,-0.9,102713.74379924132,-8.5675e-06,7.71075e-06,-0.14,499453.72249102546,3.0,252.0,-1.54,67495.5595026643,-2.252e-05,3.46808e-05,-1.26,101346.00158353128,3.0,252.0,-0.7,1780.5708300602253,-0.0003819,0.00026733,-0.38,20217.33636593379,3.0,252.0,-0.54,693.6570399519776,-0.00074965,0.00040481100000000004,-2.22,2239.88800559972
DataValue,3.0,253.0,-0.5,621.7213911016125,-0.00077205,0.000386025,-1.22,1239.938003099845,3.0,253.0,-0.86,103435.53749538233,-8.121e-06,6.98406e-06,-0.78,123714.52872496715,3.0,253.0,-1.58,61308.705050108074,-2.5445e-05,4.02031e-05,-1.3,95930.23255813954,3.0,253.0,-0.7,1794.905635475782,-0.00037885,0.00026519499999999997,-0.18,31313.60576170346,3.0,253.0,-0.54,685.970582415408,-0.00075805,0.00040934700000000006,-0.8200000000000001,839.958002099895
DataValue,3.0,254.0,-0.5,613.0268199233717,-0.000783,0.0003915,-0.5800000000000001,599.970001499925,3.0,254.0,-0.86,120759.05692926969,-6.956e-06,5.98216e-06,-1.46,1480.0,3.0,254.0,-1.54,71161.04868913858,-2.136e-05,3.28944e-05,-0.38,272386.78924072185,3.0,254.0,-0.7,1896.2632459564977,-0.0003586,0.00025101999999999996,-2.98,2999.850007499625,3.0,254.0,-0.54,683.0870279146142,-0.00076125,0.000411075,-1.26,1280.0
DataValue,3.0,255.0,-0.5,617.3236447816861,-0.00077755,0.000388775,-1.8599999999999999,1879.9999999999998,3.0,255.0,-0.8200000000000001,136286.20102214653,-5.87e-06,4.8134e-06,-1.18,1200.0,3.0,255.0,-1.54,67660.80569775206,-2.2465e-05,3.45961e-05,-0.7,198237.88546255504,3.0,255.0,-0.7,1766.9221774717423,-0.00038485,0.00026939499999999996,-1.66,1680.0,3.0,255.0,-0.54,673.8369832836595,-0.0007717,0.000416718,-1.46,1479.926003699815
DataValue,3.0,256.0,-0.5,619.0353366004642,-0.0007754,0.0003877,-0.45999999999999996,619.0353366004642,3.0,256.0,-0.86,106214.83214263133,-7.9085e-06,6.80131e-06,-1.1,1120.0,3.0,256.0,-1.5,69207.38835632453,-2.1385e-05,3.20775e-05,-2.74,2759.9999999999995,3.0,256.0,-0.7,1891.5159944367178,-0.0003595,0.00025165,-0.14,34257.57413553153,3.0,256.0,-0.54,669.5853721349472,-0.0007766,0.00041936400000000003,-2.74,2759.9999999999995
DataValue,3.0,257.0,-0.5,619.3548387096774,-0.000775,0.0003875,-0.1,1415.7621519584711,3.0,257.0,-0.9,99065.6309805246,-8.883e-06,7.9947e-06,-0.5,290990.4868494684,3.0,257.0,-1.5,72531.2423425631,-2.0405e-05,3.0607499999999995e-05,-2.66,2679.73202679732,3.0,257.0,-0.7,1884.961884961885,-0.00036075,0.00025252499999999997,-0.14,33780.2174601499,3.0,257.0,-0.54,663.9004149377594,-0.00078325,0.00042295500000000003,-0.98,1000.0
DataValue,3.0,258.0,-0.5,618.3973202782788,-0.0007762,0.0003881,-2.54,2560.0,3.0,258.0,-0.86,116999.79107180166,-7.1795e-06,6.174369999999999e-06,-3.22,3240.0,3.0,258.0,-1.5,68328.7165281625,-2.166e-05,3.2489999999999996e-05,-0.1,334681.3554594896,3.0,258.0,-0.7,1795.142555438226,-0.0003788,0.00026515999999999996,-2.26,2280.1140057002845,3.0,258.0,-0.54,660.4432590334667,-0.00078735,0.00042516900000000004,-0.74,760.0
DataValue,3.0,259.0,-0.5,619.9147617202634,-0.0007743,0.00038715,-0.74,760.0,3.0,259.0,-0.9,110372.50721183997,-7.973e-06,7.1757e-06,-0.26,449185.85064570466,3.0,259.0,-1.46,72289.15662650602,-1.992e-05,2.9083199999999996e-05,-0.86,155903.97732305786,3.0,259.0,-0.7,1850.340136054422,-0.0003675,0.00025725,-2.78,2799.86000699965,3.0,259.0,-0.54,655.5310431768042,-0.00079325,0.00042835500000000006,-2.78,2799.9999999999995
DataValue,3.0,260.0,-0.5,616.0559584162228,-0.00077915,0.000389575,-1.46,1480.0,3.0,260.0,-0.86,123511.2483458315,-6.801e-06,5.84886e-06,-0.1,490697.1989368227,3.0,260.0,-1.54,62809.91735537191,-2.42e-05,3.7267999999999996e-05,-0.8200000000000001,168505.51654964895,3.0,260.0,-0.7,2123.0096784264756,-0.0003203,0.00022420999999999997,-0.26,31339.190777323856,3.0,260.0,-0.54,657.1049472420548,-0.00079135,0.00042732900000000006,-0.7,720.0
DataValue,3.0,261.0,-0.5,606.9802731411229,-0.0007908,0.0003954,-2.66,2680.0,3.0,261.0,-0.9,91862.83208935749,-9.5795e-06,8.62155e-06,-0.7,179551.1221945137,3.0,261.0,-1.54,68871.77163570457,-2.207e-05,3.39878e-05,-1.22,109589.04109589041,3.0,261.0,-0.7,1911.9921270912416,-0.00035565,0.000248955,-2.02,2040.102005100255,3.0,261.0,-0.54,654.7469151347268,-0.0007942,0.00042886800000000006,-0.7,719.96400179991
DataValue,3.0,262.0,-0.5,612.166815457212,-0.0007841,0.00039205,-0.45999999999999996,612.166815457212,3.0,262.0,-0.86,105793.45088161208,-7.94e-06,6.8284e-06,-0.30000000000000004,418574.2315238718,3.0,262.0,-1.54,69012.48581157775,-2.2025e-05,3.3918500000000004e-05,-0.26,288868.25544207165,3.0,262.0,-0.7,1966.1703050455403,-0.00034585,0.00024209499999999998,-0.06,42632.56061817213,3.0,262.0,-0.54,651.5882463504793,-0.00079805,0.00043094700000000005,-1.46,1480.0
DataValue,3.0,263.0,-0.5,614.3213668650412,-0.00078135,0.000390675,-1.5,1520.0,3.0,263.0,-0.8200000000000001,124059.85888191052,-6.4485e-06,5.287770000000001e-06,-0.62,201892.74447949528,3.0,263.0,-1.54,70126.87427912341,-2.1675e-05,3.33795e-05,-1.98,1999.90000499975,3.0,263.0,-0.7,1869.1588785046729,-0.0003638,0.00025466,-2.82,2840.0,3.0,263.0,-0.54,648.9859594383776,-0.00080125,0.00043267500000000004,-0.30000000000000004,863.2317237658484
DataValue,3.0,264.0,-0.5,622.3662884927066,-0.00077125,0.000385625,-1.18,1200.06000300015,3.0,264.0,-0.8200000000000001,113507.37797956867,-7.048e-06,5.779360000000001e-06,-0.38,321672.69802975474,3.0,264.0,-1.54,65026.73796791444,-2.3375e-05,3.59975e-05,-1.3,91986.06271777004,3.0,264.0,-0.7,1804.1920933934732,-0.0003769,0.00026383,-0.7,779.1786158757642,3.0,264.0,-0.54,650.6506506506506,-0.0007992,0.000431568,-1.78,1800.0
DataValue,3.0,265.0,-0.5,620.8368363189549,-0.00077315,0.000386575,-2.46,2480.0,3.0,265.0,-0.86,86242.29979466119,-9.74e-06,8.3764e-06,-0.74,138370.50523441055,3.0,265.0,-1.5,70610.68702290076,-2.096e-05,3.144e-05,-0.78,173160.17316017317,3.0,265.0,-0.7,1689.650888309107,-0.00040245,0.000281715,-1.1400000000000001,1159.942002899855,3.0,265.0,-0.54,649.8375406148463,-0.0008002,0.00043210800000000006,-2.78,2799.9999999999995
DataValue,3.0,266.0,-0.5,615.0691952844695,-0.0007804,0.0003902,-0.54,560.0,3.0,266.0,-0.86,112781.95488721805,-7.448e-06,6.40528e-06,-2.82,2840.0,3.0,266.0,-1.5,69614.2991533396,-2.126e-05,3.189e-05,-0.66,205779.9969738236,3.0,266.0,-0.7,1792.7761666227261,-0.0003793,0.00026551,-0.30000000000000004,18043.41697208909,3.0,266.0,-0.54,645.5617628801987,-0.0008055,0.00043497,-0.33999999999999997,831.2168090510274
DataValue,3.0,267.0,-0.5,620.1550387596899,-0.000774,0.000387,-0.8200000000000001,839.958002099895,3.0,267.0,-0.86,106477.3735581189,-7.889e-06,6.78454e-06,-1.42,1440.0,3.0,267.0,-1.46,73770.49180327868,-1.952e-05,2.84992e-05,-1.06,131235.1904732973,3.0,267.0,-0.7,1802.7571580063627,-0.0003772,0.00026404,-1.9,1919.90400479976,3.0,267.0,-0.54,689.9296802441289,-0.0007537,0.00040699800000000005,-1.38,1399.9999999999998
DataValue,3.0,268.0,-0.5,619.4747370458798,-0.00077485,0.000387425,-0.5800000000000001,600.0,3.0,268.0,-0.8200000000000001,124021.3936904116,-6.4505e-06,5.28941e-06,-0.5800000000000001,238189.75784041287,3.0,268.0,-1.46,70398.43559032021,-2.0455e-05,2.9864299999999998e-05,-1.8599999999999999,1879.9999999999998,3.0,268.0,-0.7,1827.7113291224298,-0.00037205,0.000260435,-3.18,3199.6800319968,3.0,268.0,-0.54,687.1489924017178,-0.00075675,0.00040864500000000007,-0.45999999999999996,742.8040854224698
DataValue,3.0,269.0,-0.5,617.006234333826,-0.00077795,0.000388975,-0.45999999999999996,617.006234333826,3.0,269.0,-0.86,104581.6733067729,-8.032e-06,6.90752e-06,-0.06,514634.9308459312,3.0,269.0,-1.54,66230.93681917212,-2.295e-05,3.5343e-05,-0.8200000000000001,168404.17000801922,3.0,269.0,-0.7,2016.6073546856467,-0.0003372,0.00023604,-0.45999999999999996,10933.94077448747,3.0,269.0,-0.54,674.4050320990857,-0.00077105,0.00041636700000000006,-3.1,3120.0
DataValue,3.0,270.0,-0.5,624.2684354272337,-0.0007689,0.00038445,-0.22,1310.4013104013104,3.0,270.0,-0.8200000000000001,104821.80293501048,-7.632e-06,6.258240000000001e-06,-0.94,959.95200239988,3.0,270.0,-1.46,75235.10971786834,-1.914e-05,2.79444e-05,-0.8200000000000001,175438.59649122806,3.0,270.0,-0.7,2123.0096784264756,-0.0003203,0.00022420999999999997,-0.94,960.0480024001199,3.0,270.0,-0.54,679.1614967674525,-0.00076565,0.000413451,-0.7,720.0
DataValue,3.0,271.0,-0.5,626.2639441581316,-0.00076645,0.000383225,-0.30000000000000004,1143.0612609394534,3.0,271.0,-0.8200000000000001,112359.55056179776,-7.12e-06,5.8384e-06,-0.33999999999999997,356241.6505863144,3.0,271.0,-1.5,73212.96067276775,-2.0215e-05,3.03225e-05,-0.78,184480.57188977287,3.0,271.0,-0.7,2216.78891605542,-0.00030675,0.00021472499999999997,-0.22,28744.236181807293,3.0,271.0,-0.54,667.5653122793505,-0.00077895,0.00042063300000000006,-1.54,1559.922003899805
DataValue,3.0,272.0,-0.5,628.7660466334818,-0.0007634,0.0003817,-1.34,1360.0,3.0,272.0,-0.8200000000000001,130932.8968903437,-6.11e-06,5.010200000000001e-06,-2.34,2360.0,3.0,272.0,-1.5,68757.25900116144,-2.1525e-05,3.2287500000000006e-05,-2.98,2999.850007499625,3.0,272.0,-0.7,2023.809523809524,-0.000336,0.00023519999999999997,-1.46,1479.85201479852,3.0,272.0,-0.54,663.9851880227287,-0.00078315,0.00042290100000000005,-0.86,880.0
DataValue,3.0,273.0,-0.5,634.8786455922227,-0.00075605,0.000378025,-0.02,1804.2399639152009,3.0,273.0,-0.86,101198.72296849587,-8.3005e-06,7.13843e-06,-2.54,2559.8720063996802,3.0,273.0,-1.5,73797.05809025181,-2.0055e-05,3.0082500000000002e-05,-3.02,3040.0,3.0,273.0,-0.7,1930.9953144966635,-0.00035215,0.000246505,-0.22,20689.65517241379,3.0,273.0,-0.54,660.3174603174604,-0.0007875,0.00042525,-0.30000000000000004,879.483303559159
DataValue,3.0,274.0,-0.5,634.4171292624901,-0.0007566,0.0003783,-0.30000000000000004,1191.362620997766,3.0,274.0,-0.9,99227.60331510402,-8.8685e-06,7.98165e-06,-2.46,2479.87600619969,3.0,274.0,-1.5,69647.05882352941,-2.125e-05,3.1875e-05,-0.5,246854.97270353668,3.0,274.0,-0.7,2222.5853897695706,-0.00030595,0.00021416499999999997,-1.1,1120.0,3.0,274.0,-0.54,658.853341780171,-0.00078925,0.00042619500000000004,-1.26,1280.0
DataValue,3.0,275.0,-0.5,629.3018682399213,-0.00076275,0.000381375,-0.26,1235.112483458315,3.0,275.0,-0.86,109190.17288444038,-7.693e-06,6.61598e-06,-2.34,2360.0,3.0,275.0,-1.5,69062.06252916472,-2.143e-05,3.2145e-05,-2.58,2600.1300065003247,3.0,275.0,-0.7,2017.5048212431393,-0.00033705,0.00023593499999999997,-0.5800000000000001,5405.892422740787,3.0,275.0,-0.54,658.3528518073052,-0.00078985,0.00042651900000000004,-0.38,812.1002943863567
DataValue,3.0,276.0,-0.5,641.5825703401723,-0.00074815,0.000374075,-3.34,3360.0,3.0,276.0,-0.78,106405.32026601331,-7.1425e-06,5.57115e-06,-0.54,211480.3625377644,3.0,276.0,-1.54,65715.52096843926,-2.313e-05,3.56202e-05,-0.45999999999999996,256684.4919786096,3.0,276.0,-0.7,1896.5276809371078,-0.00035855,0.000250985,-0.1,32827.24661469019,3.0,276.0,-0.54,656.9389173141305,-0.00079155,0.000427437,-1.1400000000000001,1160.0580029001449
DataValue,3.0,277.0,-0.5,638.7225548902195,-0.0007515,0.00037575,-1.1,1119.94400279986,3.0,277.0,-0.8200000000000001,102893.89067524117,-7.775e-06,6.3755e-06,-0.86,880.0,3.0,277.0,-1.5,72460.22031823747,-2.0425e-05,3.06375e-05,-1.26,96603.77358490566,3.0,277.0,-0.7,1674.2582789609753,-0.00040615,0.00028430499999999994,-0.5,6601.079022532529,3.0,277.0,-0.54,655.076845553036,-0.0007938,0.000428652,-2.9,2920.1460073003645
DataValue,3.0,278.0,-0.5,654.7537852953212,-0.0007331,0.00036655,-1.3,1320.0,3.0,278.0,-0.8200000000000001,104051.50549522015,-7.6885e-06,6.30457e-06,-3.26,3279.9999999999995,3.0,278.0,-1.46,73978.93655278705,-1.9465e-05,2.84189e-05,-0.22,293560.0269096691,3.0,278.0,-0.7,1899.972059234423,-0.0003579,0.00025053,-1.7,1720.0,3.0,278.0,-0.54,658.9368307672813,-0.00078915,0.000426141,-0.06,1018.5892538833715
DataValue,3.0,279.0,-0.5,649.043337164492,-0.00073955,0.000369775,-1.42,1440.0,3.0,279.0,-0.8200000000000001,91869.54524575104,-8.708e-06,7.1405600000000005e-06,-0.14,424910.37046872923,3.0,279.0,-1.5,73032.32173698494,-2.0265e-05,3.03975e-05,-1.3,96809.68096809681,3.0,279.0,-0.7,1851.5997277059225,-0.00036725,0.000257075,-2.54,2559.8720063996802,3.0,279.0,-0.54,657.1464678377354,-0.0007913,0.000427302,-2.58,2599.870006499675
DataValue,3.0,280.0,-0.5,640.5551477947555,-0.00074935,0.000374675,-1.22,1240.0,3.0,280.0,-0.8200000000000001,87849.3383846703,-9.1065e-06,7.467330000000001e-06,-3.34,3359.83200839958,3.0,280.0,-1.5,73376.30143777888,-2.017e-05,3.0254999999999997e-05,-2.42,2439.878006099695,3.0,280.0,-0.7,2062.793872288791,-0.00032965,0.000230755,-0.45999999999999996,10787.728958309923,3.0,280.0,-0.54,659.1874247322052,-0.00078885,0.00042597900000000005,-2.82,2840.0
DataValue,3.0,281.0,-0.5,642.8284451586983,-0.0007467,0.00037335,-1.26,1279.9360031998401,3.0,281.0,-0.78,98656.45485818134,-7.7035e-06,6.00873e-06,-0.33999999999999997,318415.0008844861,3.0,281.0,-1.46,75235.10971786834,-1.914e-05,2.79444e-05,-0.74,187238.23601872384,3.0,281.0,-0.7,1969.8725376593281,-0.0003452,0.00024163999999999997,-1.02,1039.94800259987,3.0,281.0,-0.54,656.9389173141305,-0.00079155,0.000427437,-3.18,3200.0
DataValue,3.0,282.0,-0.5,648.9117209679599,-0.0007397,0.00036985,-2.38,2400.0,3.0,282.0,-0.78,82851.84781423744,-9.173e-06,7.15494e-06,-0.86,880.04400220011,3.0,282.0,-1.46,70813.86771576099,-2.0335e-05,2.96891e-05,-1.1,121343.44528710727,3.0,282.0,-0.7,1920.361479807964,-0.0003541,0.00024786999999999997,-0.30000000000000004,17664.918575765943,3.0,282.0,-0.54,657.5619625695498,-0.0007908,0.00042703200000000004,-0.1,1006.7114093959732
DataValue,3.0,283.0,-0.5,653.5502757165226,-0.00073445,0.000367225,-2.3,2319.88400579971,3.0,283.0,-0.78,95447.40973312402,-7.9625e-06,6.210750000000001e-06,-0.45999999999999996,240903.38770388957,3.0,283.0,-1.46,74035.98971722365,-1.945e-05,2.8396999999999996e-05,-1.5,1520.0,3.0,283.0,-0.7,1974.161707069241,-0.00034445,0.00024111499999999997,-0.33999999999999997,13878.180416345413,3.0,283.0,-0.54,654.6232768930572,-0.00079435,0.00042894900000000003,-0.66,680.0
DataValue,3.0,284.0,-0.5,648.7363157183403,-0.0007399,0.00036995,-2.34,2359.882005899705,3.0,284.0,-0.78,107648.72521246459,-7.06e-06,5.5068e-06,-1.7,1719.9140042997851,3.0,284.0,-1.5,71376.89896310585,-2.0735e-05,3.11025e-05,-1.54,1560.0,3.0,284.0,-0.7,2121.684867394696,-0.0003205,0.00022434999999999998,-1.9,1919.90400479976,3.0,284.0,-0.54,659.8147443217866,-0.0007881,0.000425574,-1.1,1120.0
DataValue,3.0,285.0,-0.5,666.8982285515804,-0.00071975,0.000359875,-1.94,1960.0,3.0,285.0,-0.78,101137.8002528445,-7.5145e-06,5.86131e-06,-1.02,1040.0,3.0,285.0,-1.5,71549.43195552332,-2.0685e-05,3.10275e-05,-2.42,2440.0,3.0,285.0,-0.7,2419.067947349698,-0.0002811,0.00019677,-0.18,27536.83051080821,3.0,285.0,-0.54,657.686713463606,-0.00079065,0.000426951,-1.54,1560.0
DataValue,3.0,286.0,-0.5,662.3887393914304,-0.00072465,0.000362325,-2.46,2480.0,3.0,286.0,-0.78,92177.07701637356,-8.245e-06,6.4311e-06,-2.14,2160.0,3.0,286.0,-1.5,66041.94556001785,-2.241e-05,3.3615e-05,-0.1,313479.6238244514,3.0,286.0,-0.7,2280.7311755827604,-0.00029815,0.000208705,-0.1,35097.981866042704,3.0,286.0,-0.54,663.9851880227287,-0.00078315,0.00042290100000000005,-0.06,1021.320056172603
DataValue,3.0,287.0,-0.5,663.487455940286,-0.00072345,0.000361725,-0.06,1998.7507807620239,3.0,287.0,-0.8200000000000001,87331.47753943563,-9.1605e-06,7.51161e-06,-0.94,960.0,3.0,287.0,-1.5,69062.06252916472,-2.143e-05,3.2145e-05,-0.18,300367.95073965605,3.0,287.0,-0.7,2216.78891605542,-0.00030675,0.00021472499999999997,-0.45999999999999996,9991.673605328891,3.0,287.0,-0.54,661.0729722857869,-0.0007866,0.00042476400000000006,-0.06,1028.0133641737343
DataValue,3.0,288.0,-0.5,645.5517450070606,-0.00074355,0.000371775,-2.74,2759.862006899655,3.0,288.0,-0.8200000000000001,90334.2366757001,-8.856e-06,7.2619200000000004e-06,-2.14,2160.0,3.0,288.0,-1.5,67858.78037597433,-2.181e-05,3.2715e-05,-0.33999999999999997,264608.5997794928,3.0,288.0,-0.7,2125.0,-0.00032,0.000224,-1.18,1199.94000299985,3.0,288.0,-0.54,660.107902253253,-0.00078775,0.0004253850000000001,-0.14,992.5558312655088
DataValue,3.0,289.0,-0.5,657.4441857279825,-0.0007301,0.00036505,-0.74,760.0,3.0,289.0,-0.8200000000000001,93825.13340761156,-8.5265e-06,6.991730000000001e-06,-0.30000000000000004,340769.92705393746,3.0,289.0,-1.5,70459.41442513687,-2.1005e-05,3.15075e-05,-0.98,142045.45454545453,3.0,289.0,-0.7,2264.402264402265,-0.0003003,0.00021020999999999998,-0.18,27027.027027027027,3.0,289.0,-0.54,655.4071086463323,-0.0007934,0.00042843600000000003,-0.18,959.6928982725528
DataValue,3.0,290.0,-0.5,655.9169171904891,-0.0007318,0.0003659,-0.02,1877.9342723004695,3.0,290.0,-0.8200000000000001,104112.4414367517,-7.684e-06,6.30088e-06,-2.14,2160.0,3.0,290.0,-1.5,69992.90612437928,-2.1145e-05,3.17175e-05,-0.66,205159.14919294012,3.0,290.0,-0.7,2337.573049157786,-0.0002909,0.00020363,-1.42,1440.0720036001799,3.0,290.0,-0.54,653.8413177417327,-0.0007953,0.00042946200000000003,-0.5800000000000001,600.0
DataValue,3.0,291.0,-0.5,665.6035498855994,-0.00072115,0.000360575,-3.02,3039.8480075996204,3.0,291.0,-0.78,99711.36184728418,-7.622e-06,5.94516e-06,-2.62,2640.13200660033,3.0,291.0,-1.46,78239.60880195598,-1.8405e-05,2.68713e-05,-0.1,316706.25494853524,3.0,291.0,-0.7,2300.016911889058,-0.00029565,0.00020695499999999999,-0.30000000000000004,14140.521431727797,3.0,291.0,-0.54,650.4065040650407,-0.0007995,0.00043173,-1.62,1639.9999999999998
DataValue,3.0,292.0,-0.5,654.7091318284116,-0.00073315,0.000366575,-1.38,1399.930003499825,3.0,292.0,-0.78,105059.44152612663,-7.234e-06,5.64252e-06,-1.18,1200.0,3.0,292.0,-1.5,68328.7165281625,-2.166e-05,3.2489999999999996e-05,-0.06,324609.4542503551,3.0,292.0,-0.7,1955.7089444923786,-0.0003477,0.00024338999999999999,-0.54,6316.264380780511,3.0,292.0,-0.54,650.0,-0.0008,0.00043200000000000004,-0.22,925.7473481195757
DataValue,3.0,293.0,-0.5,659.7938144329897,-0.0007275,0.00036375,-0.26,1459.47354704196,3.0,293.0,-0.78,98669.26322622526,-7.7025e-06,6.00795e-06,-1.82,1840.09200460023,3.0,293.0,-1.5,66998.64191942055,-2.209e-05,3.3135e-05,-0.45999999999999996,245210.72796934866,3.0,293.0,-0.7,2194.6102953041795,-0.00030985,0.000216895,-0.38,15252.621544327932,3.0,293.0,-0.54,649.9187601549806,-0.0008001,0.000432054,-0.9,920.0
DataValue,3.0,294.0,-0.5,647.4237928243863,-0.0007414,0.0003707,-3.22,3240.0,3.0,294.0,-0.78,115942.02898550725,-6.555e-06,5.1129e-06,-2.14,2160.0,3.0,294.0,-1.5,68045.97701149425,-2.175e-05,3.2625e-05,-0.26,288763.9870056207,3.0,294.0,-0.7,2303.9132644418096,-0.00029515,0.00020660499999999998,-2.5,2520.0,3.0,294.0,-0.54,652.0785002194496,-0.00079745,0.00043062300000000004,-0.06,1022.6255912054199
DataValue,3.0,295.0,-0.5,634.1656757827982,-0.0007569,0.00037845,-1.42,1440.0,3.0,295.0,-0.8200000000000001,93354.3380593967,-8.5695e-06,7.026990000000001e-06,-2.7,2720.13600680034,3.0,295.0,-1.5,70158.8054041242,-2.1095e-05,3.16425e-05,-1.5,1519.9240037998102,3.0,295.0,-0.7,1921.1753072467864,-0.00035395,0.000247765,-0.5800000000000001,4259.850905218317,3.0,295.0,-0.54,655.7377049180328,-0.000793,0.00042822,-0.06,1010.037245123414
DataValue,3.0,296.0,-0.5,630.1693580149665,-0.0007617,0.00038085,-0.5,519.974001299935,3.0,296.0,-0.8200000000000001,88632.8384666519,-9.026e-06,7.40132e-06,-1.94,1959.9020048997552,3.0,296.0,-1.54,84963.6668529905,-1.789e-05,2.75506e-05,-1.22,105802.04778156997,3.0,296.0,-0.7,2098.117864856526,-0.0003241,0.00022687,-1.62,1639.9999999999998,3.0,296.0,-0.54,650.6913595695427,-0.00079915,0.000431541,-1.34,1359.9320033998301
DataValue,3.0,297.0,-0.5,631.745196104238,-0.0007598,0.0003799,-1.54,1560.0,3.0,297.0,-0.8200000000000001,96799.56440196019,-8.2645e-06,6.7768900000000004e-06,-0.1,493725.5708701913,3.0,297.0,-1.5,67719.05742393046,-2.1855e-05,3.27825e-05,-0.45999999999999996,245210.72796934866,3.0,297.0,-0.7,2179.8365122615805,-0.00031195,0.000218365,-0.8200000000000001,839.958002099895,3.0,297.0,-0.5800000000000001,647.5860075166233,-0.00086475,0.000501555,-2.38,2400.0
