DataName,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth
DataValue,99602.28255230849,182232.34624145785,87497.89668517585,83238.49780523492,104154.70036377561,142142.14214214214,54917.623564653026,67403.89678778304,62618.08367071525,84601.82663034771
DataValue,86762.73956321497,171770.50334389298,104001.62502539103,3041.9627902765833,101620.02945508099,181568.0880330124,61650.553453832144,62999.876953365325,53363.48219332957,85783.91551584078
DataValue,83595.7629544804,161797.75280898876,105219.20668058455,70541.08216432866,96559.17852639164,124922.95048284365,59211.41165388239,67991.63179916318,53315.26036371852,85385.87848932676
DataValue,94913.05054444986,211849.19210053858,102297.7022977023,85533.77612182085,101871.50299054603,167295.96282311936,63091.48264984227,79051.38339920949,57786.483839373155,95167.28624535316
DataValue,95706.32579482136,178306.09212481425,107715.32378713401,77200.0576119833,112825.03305420889,157759.3598170906,67922.19820932388,71973.82769901854,58106.610858057364,2697.0954356846473
DataValue,86930.98384728341,247542.77393520204,95415.5795751025,82461.72502652723,100000.0,194977.8434268833,52749.32297185918,80048.51425106125,54403.26419585175,93550.15530787503
DataValue,102992.34516353514,201059.15088412171,96186.361074582,91876.37223441988,138660.39952996475,219820.4799413812,55749.12891986063,79112.97572670064,63921.99349945829,103376.40683618175
DataValue,95222.56644382847,103004.29184549356,112242.58882100022,92276.83049147442,130936.40998121814,196357.87806809184,69411.57911342483,83828.58930247107,64182.75768289366,77941.84807428833
DataValue,81419.33709255948,169398.90710382513,114285.71428571428,92337.28759217699,131147.54098360657,208264.46280991737,68792.99562226392,77349.63742357459,53751.39977603583,84993.3598937583
DataValue,91104.95537088334,173063.50314026518,115585.03079109426,95374.34430138292,126048.28462515882,187545.78754578755,54125.891023317636,87828.16229116944,53993.25084364454,74853.80116959065
DataValue,77891.7304946125,182089.55223880595,111237.74789149761,89508.8637024121,170555.10860820598,176904.1769041769,57281.6775348421,76722.83874503356,64728.46955567745,89108.91089108911
DataValue,90067.85934608267,179305.19237952933,112191.81180728342,112136.2668559262,160833.95383469845,232044.19889502763,65059.54109787976,86366.4404688464,59649.5588418044,90144.87569307817
DataValue,83553.82258738337,162287.99467908216,92664.09266409266,115687.35127219478,138092.45172615565,141342.75618374557,62692.415337251616,76341.94831013915,51131.60100586756,94801.22324159021
DataValue,95391.55655816951,156310.0576553491,97978.22706065318,105593.13644613101,143803.21665089877,146788.9908256881,67796.61016949153,91147.03618167821,58522.31163130943,92141.92829277355
DataValue,88785.04672897197,179874.67747880574,98456.72983004493,117888.45364670771,148292.68292682923,146081.66370783668,66955.6120161411,98283.40626051834,62942.56490952006,76807.68076807681
DataValue,121843.6873747495,176340.9257898604,101490.13290374547,126232.74161735701,155897.43589743588,157391.7931422147,56985.75356160959,102912.27443273182,55097.66286553009,97907.61942360837
DataValue,102616.72652642381,178867.65236206274,101941.74757281553,125120.67966788956,165191.74041297936,154781.64731896072,53958.11146609868,107964.26534879301,59331.306990881465,89822.52806954001
DataValue,101660.45408336158,229567.43543415883,103703.7037037037,115611.06155218555,185060.2409638554,164648.9104116223,58649.51768488745,95894.90968801313,57642.33404205055,95424.32538130622
DataValue,83677.40159647675,228663.1230568649,100298.50746268657,117409.64960557697,156351.79153094464,147302.90456431537,62525.70958453311,97264.4376899696,63865.98612747023,89353.26968113852
DataValue,95582.45558874392,229995.20843315768,110788.47442483806,124392.61418853256,164887.74383511228,156055.26957464102,64690.02695417789,88465.67347565657,66485.0136239782,93959.73154362416
DataValue,93107.61789600967,225697.88160760247,116476.58335355496,135593.22033898305,203531.87668362766,163310.3448275862,52823.315118397084,90109.55099521679,57957.46669782659,84126.1892839259
DataValue,89081.70643528561,230270.04396064478,104223.57638159278,136796.53679653682,142769.23076923078,154508.98826325955,55178.97490783683,99792.09979209978,67382.1491645157,93402.52038547072
DataValue,104954.25513550837,211447.3204520598,106187.1119674588,143712.5748502994,111635.89523400602,231571.8613261528,57942.05794205793,125340.59945504086,51779.935275080905,72524.40725244074
DataValue,99055.06679700229,205516.49540292047,108628.99693385896,137123.02017791278,189004.99772830532,241408.21458507964,60306.73251884585,104986.87664041994,65513.14225333509,89409.26024481107
DataValue,101451.69364258302,104469.37649439028,117158.89675372222,118011.29120378802,135551.44793592117,292523.01096961286,57949.2943674285,102509.34329951947,72832.36994219653,96138.69188337272
DataValue,90759.81489774594,163470.6067274442,114152.04678362572,126407.26841793403,179621.89590911134,147007.69803824186,63762.53950803902,102151.47804792723,59175.766114829166,89014.48251501237
DataValue,98942.22945484133,170616.11374407585,106278.12299121491,144721.77696359056,115617.71561771561,171410.29740965785,61652.9364868456,92845.78696343402,56105.9779583658,86834.73389355742
DataValue,104198.8003427592,225074.03751233956,101618.52079491907,113704.15862432006,221564.80140995784,154525.38631346577,66200.59922956198,101569.3881149709,57811.424638678596,106335.84404076208
DataValue,87549.74417282548,237457.46760298268,102899.14250714576,148600.98753820834,196727.5134777263,151118.86079628018,60142.57939079714,104528.36942903168,56105.9779583658,80165.42070940035
DataValue,89953.27102803739,88495.57522123895,109492.27373068432,147762.25432157234,134014.76433844407,203045.6852791878,65871.66382737081,100484.47873676656,55184.49578451768,93023.2558139535
DataValue,98893.94925178919,65769.80568011958,102605.86319218241,116703.13639679068,138538.30349280892,173365.95595945473,67658.20939049285,99222.19886483077,84349.25864909391,74516.08208412168
DataValue,103736.56372632657,84029.60133683456,103597.12230215828,149152.54237288135,159607.98039901993,165374.67700258398,70006.0350030175,144936.14493614493,65809.76863753214,92244.7461409708
DataValue,79529.10398953564,38721.296713192256,121963.82428940569,181428.1336193687,134139.63716327652,136688.9863772801,54610.6675922712,106214.27254287295,62660.62905397136,83388.48444738584
DataValue,94659.81628522498,43820.975283901134,103961.43366170613,126392.54608061575,112651.26512651265,164512.3384253819,71198.40417369954,117744.61028192371,65146.57980456026,95845.41062801932
DataValue,83866.57590197414,32643.312101910826,107709.01194353963,148292.68292682926,167555.21706016758,198558.84707766213,53587.64759309719,103262.81821441377,61765.05523221285,105971.76981541803
DataValue,97529.67597048443,45418.53710060734,108367.92658946909,172825.46901648666,109706.44953931862,165817.1933401291,55470.67810553531,114928.16989381636,68901.55028488142,139726.02739726027
DataValue,103401.36054421769,18495.465054241507,111568.35848193873,166529.71788551082,173433.188805676,157061.4312856238,57399.9756779764,120720.72072072072,60752.50258888505,104986.87664041994
DataValue,95877.27708533077,99016.61580196676,107522.21981357034,155462.18487394956,209823.55746304244,194957.6853205725,72296.66562792147,3043.3888546164917,61373.93932349181,158074.36680438297
DataValue,94464.03925778256,128404.6692607004,97035.04043126684,120231.21387283238,230887.97905899724,218165.82361996922,56689.88710064857,93038.28137619125,59620.59620596206,104179.28528164749
DataValue,93769.27822331895,23944.34557514965,106300.9001285898,121141.52591729762,187185.7420222034,189862.08131828767,71915.68505889646,99390.52977027661,68480.89945061966,114249.44462075531
DataValue,105208.513583665,10000.0,107182.07775093344,117780.29445073614,212321.4184877746,225481.29747288968,71220.26093630084,136012.36476043277,62866.525920713124,114845.02446982055
DataValue,108013.32631948097,12756.264236902049,108203.9911308204,120023.08136180034,88541.66666666669,211805.01479520326,58235.657001850705,204229.08337748665,73246.26363269152,77948.71794871795
DataValue,104216.66095303393,12035.102381947347,110467.70601336303,171994.342291372,167388.16738816738,179497.0986460348,59170.11407797417,61562.54075909743,78895.46351084812,81343.10711752187
DataValue,94045.80152671755,22611.333241417342,111317.25417439702,153081.51093439365,165301.03313145705,170432.53712072308,56840.077071290936,114974.50162262403,82919.70802919708,56130.50342045256
DataValue,86262.42823134015,16448.436316415973,94933.13241665097,180000.0,145322.43415077202,167114.2942405252,62450.383699391365,118147.68460575718,69852.04947853505,38794.23328964614
DataValue,85460.59933407325,6875.631951466127,110467.70601336303,250943.48870264177,164877.62988407043,163360.5600933489,68724.5195107746,100525.47406899703,89450.65629557607,31017.24313845526
DataValue,102666.66666666667,6429.192006950478,109977.82705099779,207330.6182895224,40738.98626243487,123879.38060309699,55732.67209824063,141029.28632357123,75778.07848443843,40475.86489812662
DataValue,100522.19321148827,20232.675771370767,112293.411817976,211640.2116402116,68167.98539257456,222180.380342685,58546.266435127756,17681.85659494247,83743.84236453203,19037.546271813855
DataValue,110177.07029153997,12140.077821011673,99486.77457560206,260355.02958579885,32800.67283431455,125249.68957512281,68895.05181725294,15032.749919467411,78533.27558827776,24805.10276399716
DataValue,105787.39481366993,91193.00437226733,98510.42701092354,254764.9603118019,73537.21053561958,14131.501472031405,57430.0071787509,20956.123117223313,66745.00587544066,20106.445890005918
DataValue,98765.43209876544,99101.88912976155,119637.16597205197,214149.1395793499,75033.49709691826,232235.9305931253,64136.82522715126,14217.307597373747,96113.074204947,18150.879183210436
DataValue,100181.2489701763,17687.934301958307,102776.62660588478,112480.47214025343,70319.80549841032,24338.30240340736,67700.98730606488,20625.55125856571,85184.05841192575,18084.350578053345
DataValue,84930.37363849442,7164.179104477612,93367.91404223787,116483.9115585116,50991.5014164306,169930.30202456022,72474.70934621773,15855.937482303641,83967.14329175539,19333.01111648139
DataValue,88735.23480265054,12987.012987012986,101900.525677315,236051.50214592277,24395.202276885546,178823.5294117647,72837.63277693474,117878.19253438113,91613.33782418324,34330.98591549296
DataValue,108930.15030946066,19620.498257389958,104245.48129466161,213417.02628481758,16483.516483516483,126507.63870276064,75376.88442211055,122324.15902140673,3156.36785610676,30560.27164685908
DataValue,106722.10672210672,4961.899698741804,109147.84164616418,155437.79964673228,13223.140495867769,152744.63007159907,61787.79437832362,175388.9674681754,83005.81669548815,30050.083472454087
DataValue,101549.62083745467,8278.240873814315,105892.39965841161,147215.49636803873,18338.365201833836,15395.273650989146,65963.77399297107,159834.65380640715,77231.54611614437,38442.58255298177
DataValue,103842.15991692628,8719.34604904632,112624.04800369259,246823.95644283126,21894.736842105263,6084.507042253521,63949.678941161044,121212.1212121212,3910.0684261974584,25725.77043322912
DataValue,103216.92757612249,14876.80148768015,115886.96271669437,246702.72321852169,16546.018614270943,3970.9271405779123,65591.39784946236,178217.82178217822,87167.07021791767,24564.315352697096
DataValue,102356.90235690236,15354.267740043717,104553.1197301855,172745.84184417856,13256.006628003313,103778.90580936267,62039.155860666164,113022.11302211302,75316.26949102677,24144.23000555953
DataValue,92743.14965371875,9547.123623011017,107615.53482317206,188595.09397897418,12898.024989923419,104402.02571094663,62364.21725239616,133714.5370574005,101506.74068199842,24659.645517595683
DataValue,101000.16396130514,13013.698630136985,104641.35021097046,247486.4655839134,12177.985948477752,151337.24722765817,70084.7335918426,76701.82166826463,3159.3698246210033,30769.230769230773
DataValue,84165.09306717022,9873.335498538487,112806.2875635691,235451.50501672243,15639.155104181566,114519.42740286299,70054.55067470572,133862.40856719413,98009.18836140889,17273.288093769275
DataValue,99606.81520314548,22598.870056497173,110532.27633069082,186868.68686868687,15518.913676042677,73669.84993178718,75011.72058134082,54954.49081229607,2584.8784610031316,24874.256973022406
DataValue,89062.73506845192,27253.371185237753,112494.23697556477,210526.31578947368,12828.947368421053,81103.53997008476,72050.7899010778,65212.601894690466,110243.45429490124,14680.483592400693
DataValue,82980.75610754744,6873.163011530635,103376.40683618175,221875.0,119886.59376265695,173686.49587494571,61914.86705779553,212996.38989169672,3860.3227312821045,120826.70906200317
DataValue,91981.48424667762,9420.289855072464,102120.65060737082,243008.6788813886,121475.05422993492,12378.95577518219,70454.54545454546,87780.54862842894,87229.4729886007,106838.59083582775
DataValue,117164.61628588167,18353.199341678723,97772.521190617,197268.58877086497,17743.27696146382,7407.407407407406,74720.56346654418,156967.0768207516,84316.5014944156,126526.08213096559
DataValue,93423.47879532883,10987.573577501635,98226.46657571623,223622.3267370663,12572.968118545128,21307.35864850468,67272.4806727248,79482.43992606284,81268.27766661537,126106.19469026547
DataValue,102228.04718217562,7690.411634212473,102246.95938981653,219991.27018769097,21583.782995479072,5388.272583201268,70235.0608892665,71156.28970775094,2707.2094163805787,92502.79746363297
DataValue,116923.07692307694,6049.149338374292,97254.90196078431,140350.87719298247,7650.273224043715,7302.013422818793,78518.2839955675,185709.64297321136,104065.0406504065,116030.53435114503
DataValue,86980.45692265347,9761.904761904761,110934.30325073881,187179.4871794872,11714.836223506743,4611.689351481185,72716.61046767337,61755.62417291574,83980.44291055507,167459.5623215985
DataValue,107344.63276836158,15512.143099520094,113620.48894062864,255918.10620601408,12093.726379440666,3841.0242731395037,74834.03741701871,46297.872340425536,82414.39349970981,164174.7288185283
DataValue,115875.73851724796,9093.49246945155,98043.09152006324,279784.42839123955,22249.871916855744,3889.789303079416,62299.1347342398,71999.99999999999,82622.36192186797,184389.73284442117
DataValue,109058.29596412556,18391.744150403596,118792.59980525803,175161.52189519024,22972.405098753323,4217.502635939147,78270.47498816474,166240.40920716114,117941.02948525737,171324.55294999466
DataValue,109210.04732435384,158043.27375352776,107429.06649339398,208490.96258932323,11944.869831546708,7571.606475716065,78680.20304568527,143779.83712440328,108523.99271107513,151730.67804646754
DataValue,99828.41990329123,185764.38252298362,107845.3038674033,188797.98615481437,13239.553165080679,3504.202675506097,78792.69261318506,82256.78882151333,97375.42791936097,184975.8503750899
DataValue,122014.85049167168,223737.10889704595,102480.68320455469,205731.08008817045,10030.581039755352,11212.333566923617,73427.09104367135,88618.11132650236,108520.55955913523,159985.11766347318
DataValue,122075.27975584943,82592.48637797532,116279.06976744186,208134.84792964454,15207.780725022105,6734.29743146989,76413.49560930519,117337.34486649116,129471.89097103917,145996.27560521415
