DataName,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth,Rth
DataValue,37449.55609362388,36813.92235609103,39178.11135952305,37043.27327832969,40186.318385240666,2095.302467049679,29096.47779479326,40050.06257822278,33849.59284687849,2058.014725450191
DataValue,38236.505974454056,35250.76109597822,39465.0295987722,35406.77556932486,39243.6674991081,3349.9684506395915,33775.27590548848,40550.325850832734,2146.6219453761382,34499.59316517494
DataValue,39073.68421052631,41411.04294478528,37173.936001689726,36599.5674596573,30050.979339951708,2251.986379114642,31883.652635994964,40035.746201966045,3019.040539767854,28150.658151961423
DataValue,42286.32861494355,45822.976332000435,40666.74547818891,37561.8917534574,31302.403577417554,3301.530951852674,34182.908545727136,39808.0682424027,3878.6219484371436,37179.936864258154
DataValue,40404.0404040404,48540.35489410418,42322.834645669296,39468.96304269825,40922.61904761905,35880.62791098844,35117.443203696566,40425.915899657106,34163.2422850697,36180.56148135507
DataValue,31926.406926406926,48363.18010722026,44044.04404404405,31647.358010737502,33204.86214052772,34131.93304890056,30842.069665201216,40520.98408104197,35292.15914766106,2564.559216384684
DataValue,39392.13855165973,46232.69000109039,43429.98149290561,28524.130905386482,33338.294389045994,34952.10888926231,32390.964625657052,39684.648773142,26619.01534290468,2948.8796197497336
DataValue,36473.224634881386,46562.7059081924,42338.22468126053,32311.575910566175,33988.31651619756,34840.87102177554,38912.53365760445,40093.073205655994,28290.766208251476,2959.408118376325
DataValue,39431.913116123644,46861.184792219276,42542.905487067925,33663.96152690112,40861.81277860327,35607.29264743644,29516.4735581591,40075.140889167196,25114.818905877568,36953.111382255534
DataValue,35371.702637889684,47437.90557171627,41859.911999048636,31306.7784765898,32672.112018669784,32413.900576593423,34493.19213313162,40473.394163881116,34940.25545941492,36776.82366206957
DataValue,40242.84475281873,47242.33983286908,42105.26315789474,29661.01694915255,40895.994051491776,35674.47045707916,35990.528808208364,40316.77465802736,3305.9304523673445,36649.66721410667
DataValue,39431.913116123644,46907.843788029655,40928.01903628792,34490.72291939334,34939.94696615193,35007.994614154675,34216.252720042015,40749.49972712389,2888.2470562097315,37235.4439272855
DataValue,41626.9187407857,41876.69639395115,38537.33304138384,33623.53647553288,35894.55973079081,35224.386113463166,36635.33381537719,40320.403204032045,27140.79286297669,3414.1771624856874
DataValue,41332.620701941916,43543.99758088903,38261.239239026465,33407.90454884415,34329.50191570882,33670.578713071634,36445.01278772378,29874.213836477986,27598.54341020891,2926.4600765252494
DataValue,35012.23944811216,49130.938586326774,41382.55349165295,33653.846153846156,35874.439461883405,35188.631365251225,32092.335843479483,30540.48623668877,28861.57135221807,37095.36307961505
DataValue,35155.66810665872,48507.03580825993,40357.71612015593,32209.360845495725,38392.32153569286,35359.11602209945,33840.445269016695,39726.87771570453,35591.370771426176,29383.75731193035
DataValue,34841.662360670256,46809.45020975933,38847.523470378765,35123.48098784791,37571.28480375713,34710.05423445974,36239.37057935309,30075.187969924813,35552.574207613616,3039.392121575685
DataValue,36947.162426614486,53374.390556838596,37516.56641859517,37901.861252115064,37802.71707028943,34797.15600167294,33787.788974510964,40598.09696420481,27388.57541368161,2439.634054891766
DataValue,46152.34184022685,42323.895365925346,42494.226327944576,37317.78425655977,41040.67423964822,34377.32418808363,36573.62848893166,30827.474310438072,29605.263157894737,30077.28190489452
DataValue,35698.07895931024,52818.68969019807,36511.55868637762,38504.51224752901,40193.79149470663,34727.439686117374,36872.32150076817,30464.991982896845,30571.08484891374,29234.621371049605
DataValue,42903.11047550947,51612.903225806454,37433.71113652907,37783.58775406933,40812.608180741554,33336.00448753907,38019.00950475237,32130.777903043967,25921.03684147366,28185.554903112155
DataValue,36416.94313710362,45729.0767903365,43693.6364791058,37850.62521122001,41519.92585727526,33812.89116475657,35849.056603773584,32123.987319478685,29975.02081598668,31443.336487371715
DataValue,35997.55948749237,52691.57694743509,39653.035935563814,36082.47422680412,39322.39094180638,35437.430786268,37537.04313467237,31964.110472451983,31929.046563192904,29892.05646277332
DataValue,34762.115186330826,50992.89041431723,44780.00520697735,36869.393465558394,41116.00587371513,36603.60756709195,38897.89303079416,32685.828972833486,28031.92524819934,28853.86053967406
DataValue,38935.756002595714,51105.65110565111,40869.66852797909,40237.11155020658,37707.26369834189,36243.24795260499,39364.640883977896,40313.14676504995,28911.792263418556,31034.482758620692
DataValue,41064.90342787541,50030.06614552015,40623.5238545111,40161.36261766025,44044.04404404404,36331.87772925764,28287.508382612934,30186.680789090424,3150.266013154036,32296.650717703353
DataValue,39669.42148760331,48603.808856174786,43406.94006309148,40320.403204032045,44256.68879501107,36928.539724811366,39064.5078386019,31585.509454872892,29772.570640937287,30956.646363310643
DataValue,39205.914112467806,50199.107035115245,42850.02491280518,32562.125107112253,2673.924461633959,36293.84051648927,39098.00222927205,40756.914119359535,2545.4124725211154,31936.12774451098
DataValue,40561.09514956904,51237.83717206553,42328.04232804233,33863.06252784791,41587.90170132326,36655.21191294387,30287.206266318535,41085.84005869406,2272.844671728912,32616.081540203853
DataValue,40626.322471434614,52598.30572765204,37177.13174105695,33120.27890761185,2434.9533627884143,28780.885147977195,39320.513926015345,40197.39793629431,35726.322885069094,33890.32713579666
DataValue,41368.611565974315,50351.00459937061,42447.82454899187,31433.101261459982,44430.98051095628,36252.72331154684,38997.69092619516,38069.34058463631,36394.84978540773,34274.83338622659
DataValue,41350.79255685734,48751.90437126451,42522.34839333172,33559.022667059166,2640.4995539696697,35920.904930489596,39975.453668799855,40075.140889167196,1889.350535753335,31978.680879413725
DataValue,33128.580302298295,52543.464262717316,45478.58276044421,34144.51516286035,37086.092715231796,36661.67268881643,29396.85757729346,39188.24352694192,35591.370771426176,34726.688102893895
DataValue,31286.664059444658,58884.145443839254,44772.32256423302,29518.38425686173,38402.19441110921,26698.570618978654,32872.83032235211,39548.02259887006,35295.09697827354,33060.38111272672
DataValue,36103.798420458814,53194.26336375489,41538.82464007552,41728.76304023845,34464.189553042546,37275.985663082436,31045.095677773315,39281.01709776415,33137.94450957406,34244.946492271105
DataValue,36215.4821186057,52045.539847366446,42422.814046665095,42160.73781291173,40226.27278441232,29662.795578564434,35231.586940015186,38597.39812182304,36048.2911069546,33919.597989949754
DataValue,34080.5922201271,52571.71742701883,40319.92987838282,34073.07778524994,41355.11861903444,27832.479978994357,32240.133407448582,39112.9736336651,34007.05806865576,36951.50115473441
DataValue,41842.41606208875,58927.51915144373,46644.2083441306,31220.046556209774,41191.61456417801,31087.323117530614,33338.12329357666,39555.00618046972,40796.312640972836,36314.7276395427
DataValue,40792.828357595194,53076.62286978015,49833.887043189374,41393.32902152823,40175.76898932832,28806.304776139685,32155.232155232152,39232.85751817147,39134.52492944497,37386.412808308094
DataValue,40417.42587377837,53508.19672131148,39132.28413441089,33411.488862837046,40675.50390412203,27191.68857820817,34185.515361379206,39555.00618046972,38933.083762283575,37558.68544600939
DataValue,39630.118890356665,52153.905151476414,44294.65575349062,33958.891867739054,39102.73195426377,30381.198051017484,36590.17427647662,39478.32217130772,37007.38368472556,38372.71273760882
DataValue,37789.32451582428,55112.79211130623,42507.97024442083,33168.4608670352,39843.47207399502,28055.316614834912,36828.319707913324,39825.762289981336,36895.78713968958,31082.226617688615
DataValue,38332.534738859606,49318.31653823355,42687.36357021586,32784.528003451,40779.17349353724,30205.884448243927,37320.03538968873,39232.85751817147,39420.289855072464,27312.228429546867
DataValue,5143.3389544688025,47380.41002277904,45099.29532351057,36427.54433615594,41393.32902152823,30620.350978551312,38663.44471294059,39868.292248820864,4035.7330530740933,37951.33093209172
DataValue,41486.6032843561,49868.13713737713,40573.318632855575,35804.02010050251,40797.741553592576,30385.552529740577,38474.2951907131,39256.92253767964,36667.56538150445,29830.508474576272
DataValue,38325.61061807901,44189.68212610735,39087.94788273615,36311.514572384134,42061.778236785285,31080.48673215071,37329.042638777144,40890.836071558966,2382.6941164175983,29761.904761904767
DataValue,42112.65134234076,51517.02786377709,41193.680514921005,35613.87066541705,40531.982267257765,30998.684018131305,38506.22406639004,29870.30001310101,3276.003276003276,27451.959071624657
DataValue,43169.34976166921,49300.78217587106,44242.349760353936,35552.78340870108,41131.10539845759,31489.045673969555,38799.230704908434,40411.32960490709,1917.8798709789905,29218.407596785975
DataValue,42773.370127630216,53431.115767417505,46826.22268470344,36706.10963535378,39329.29505750154,30778.16492450639,35212.87091143659,39868.292248820864,2799.1602519244225,29231.99574807335
DataValue,46055.11513778785,58038.30528148578,41246.562786434464,38328.99050180718,41127.3294776462,32309.68528537682,39439.01402464938,40786.59868900219,2031.5617631053874,29905.525725548836
DataValue,36686.21259960908,53543.30708661418,43557.16878402904,38581.94432693121,41104.68850353244,32807.18043949242,37425.39119212776,40594.418267488225,2397.7569370588803,35841.699162034354
DataValue,41355.93220338983,57695.08149430261,50625.94579722108,38500.506585612966,43110.08468052348,31774.580335731418,35093.02677355921,40820.04555808657,2218.503466411666,37260.65206141108
DataValue,43692.362789864805,51980.50730975884,45308.27648345991,36908.134358559284,39589.96111700248,32463.05795880867,35827.34923944097,31463.465121092937,2347.1882640586796,37473.97640527412
DataValue,43880.94595809729,50072.219547424174,47306.17608409987,34205.98604755832,41736.53810322341,33187.22604884158,39014.54637181535,31443.93876706661,1996.4717525063465,36018.00900450226
DataValue,38748.610449420354,49993.991106838126,47668.39378238342,37264.03530277028,42788.92072588348,29685.640271651613,40020.700362256335,31541.813654285117,2226.205074992925,37350.85595711569
DataValue,43944.16929311121,57728.38793476693,42417.81548250265,37245.773094829696,42344.04536862004,30169.34680518002,39529.73249275856,28535.669586983724,38622.22634852846,37928.007023705
DataValue,46671.76740627391,58918.83929886581,45634.920634920636,35882.908404154856,47655.15000541536,32645.51894056052,38621.6081238555,32843.56093344857,1991.9416904341526,27940.055880111766
DataValue,34390.41578576462,58719.90604815032,41551.55265775224,38044.38511596863,45147.63680338608,31116.98223983561,39869.39336655783,41301.74241725823,2080.624187256177,31444.293575359112
DataValue,37197.957161369006,54823.972050524055,48754.63698993111,39425.90351028877,43677.4885444087,34050.754898811436,33122.80701754386,40771.7510010921,2641.281021295328,31604.654503663267
DataValue,49427.00548081714,62559.84679221194,44493.882091212465,38815.11746680286,41916.16766467066,34871.28875729912,31536.045967795817,31198.68637110016,38882.13851761847,32422.076486625898
DataValue,42984.660715833255,59461.87007581389,49545.829892650705,36744.56083803384,44203.256043413916,32378.77052310042,34173.182739646676,32713.968003443573,37807.87058075071,32655.484637078822
DataValue,41042.89318755256,58962.264150943396,45657.568238213404,38445.325014754235,42320.04534290572,35286.28495339547,39838.5850433588,32381.763953983806,37800.99954566106,34766.118836915295
DataValue,42773.370127630216,56345.96422031272,47923.32268370607,39021.05083005305,42348.0480196616,34931.61970670621,35038.23027243709,30059.327620303226,39930.88884622769,36297.640653357535
DataValue,44939.74811996013,56093.1145701865,48403.70751802265,40714.28571428571,45695.63443492453,32285.083377750703,37262.177311123385,33129.90409764603,34031.6237258207,37112.01079622132
DataValue,45214.22060164084,52442.159383033424,48903.65448504984,40102.01389499604,44440.03571074298,34061.69665809769,36316.07293990921,33512.162857352836,2298.3346051981866,37171.58063698573
DataValue,40954.50416976303,60141.33213050669,46673.28699106256,38834.95145631068,42593.64898269633,34393.25113562622,34937.08364174685,34108.75906948911,2761.5867806009846,38257.54282236328
DataValue,34824.124131152144,54618.473895582334,45370.484527185305,39943.93833216538,43681.7472698908,32781.815370341734,35129.502828222685,35863.153755406995,2557.544757033248,37967.03770817154
DataValue,56977.30564944471,60784.61777019693,51641.87482458602,31099.195710455762,41577.72621809745,34426.76193569341,36720.08713241014,33576.31985862602,3135.427148985753,36931.34127916737
DataValue,48849.98982291879,51855.617691916625,49026.283535339775,39330.68828704502,43651.953619799286,35756.45134086692,36725.80143168379,36526.75424543415,2945.9052953684973,36605.65723793678
DataValue,56183.78764432805,54581.93979933111,55720.21339656194,41484.716157205236,48506.22864072319,34026.16162426772,38249.59481361426,36955.993192317044,3343.330547224544,37033.91970372864
DataValue,64062.93902781679,54111.40583554377,55639.55246446931,33046.07933907841,41458.44900980937,32135.819311808402,40518.49944201219,37073.17073170731,3220.426706538616,37989.98445864273
DataValue,55535.9454053418,53776.19612495057,56962.02531645569,34085.06574597811,43197.377302092376,36681.06868882815,37600.57356807138,37629.97194256478,2078.9641652229416,37155.885830096275
DataValue,49150.11263567479,2069.807175982426,55757.57575757575,34832.21980331807,47053.880894863985,31078.2086051455,39723.952196599894,37685.95041322314,2059.6754172221968,38458.176732803084
DataValue,37053.63812938891,52706.36868621625,62345.02302515055,34777.394693449256,46152.261254764606,32660.6069942998,38255.79510455503,38149.41855601104,41488.712629652226,36578.26918280822
DataValue,42802.547770700636,53049.01833311663,53325.253749431904,34539.22882239095,48721.071863581004,32433.259389581584,37013.8017565872,40176.211453744494,45218.177707438386,38671.11970469327
DataValue,41069.80210317132,49808.42911877395,53642.18226150564,35220.88963109154,49689.44099378883,31284.58643842692,39014.71317573152,39825.32751091703,47681.48766241507,37411.784712184344
DataValue,40381.01441016039,49365.13587278984,56033.11047437122,37260.097968361035,47536.73292999136,35883.54773188897,30951.76683002321,41349.29270946681,46104.19548178884,37376.82636765206
DataValue,38212.63482280431,48975.747586531674,54254.00739827374,37245.14368277412,2382.6458036984354,36292.048275271765,30995.738086013174,40783.47196136302,49551.25774238402,38357.59741957981
DataValue,44259.024124795935,48706.24048706241,54388.13349814586,37227.214377406926,41469.962047579385,36614.853195164076,33953.45547145787,39884.54473891367,45982.296815725946,39142.42505115204
DataValue,47077.28520988623,51901.79366492813,54190.296156269695,39896.81857265692,2625.5811833348525,35822.91314633322,33319.45022907122,38964.368110740834,45439.05486765876,39031.313758538105
DataValue,45986.12487611496,48231.884057971016,53309.101923368165,38522.20838522208,2253.302253302253,36703.60110803324,36060.401171963036,30631.106416688668,48623.1704291739,29363.5708199515
DataValue,48315.321042593765,54039.73509933775,53293.85640266469,38903.32858220843,2142.952810393321,37986.024010034045,35242.290748898675,40522.52732604639,46068.8682571395,40032.75407151306
DataValue,52013.231436067064,54706.35559131135,57894.73684210526,38211.31516099811,2250.916947193891,27968.406059821315,37065.637065637064,40889.526542324245,56287.4251497006,39675.383228133454
