DataName,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth,Pth
Units,W,W,W,W,W,W,W,W,W,W
Size,170nm,170nm,170nm,170nm,170nm,170nm,170nm,170nm,170nm,170nm
Device,1,2,3,4,5,6,7,8,9,10
DataValue,0.0001352351,0.000284766,0.00016605599999999998,0.00015372080000000001,0.0001783385,0.000323547,0.00021062700000000001,0.000150336,0.00026562900000000003,0.00016824899999999998
DataValue,0.0001293831,0.000271932,0.0001944189,0.00014988489999999999,0.000167994,0.00032522099999999994,0.000174981,0.00015107549999999998,0.000277277,0.00016478950000000002
DataValue,0.0001312234,0.00026318999999999995,0.00016375249999999998,0.0001772589,0.0001706545,0.00032177999999999997,0.00017381649999999998,0.0001501707,0.000263445,0.000167739
DataValue,0.00012433190000000002,0.00019700150000000001,0.00016567349999999998,0.0001775137,0.000169983,0.000316944,0.0001734425,0.0001495617,0.00027263600000000004,0.0001661155
DataValue,0.0001276968,0.00019466079999999998,0.0001466029,0.0001796431,0.00016647249999999998,0.00032177999999999997,0.00017424999999999998,0.0001521108,0.000208616,0.00016647249999999998
DataValue,0.0001242549,0.00019135,0.0001119904,0.0001737008,0.0001924875,0.000315549,0.0001741735,0.0001463253,0.00020790400000000002,0.000167518
DataValue,0.0001253714,0.0001805988,0.0001272186,0.0001746017,0.0001883637,0.000307737,0.0001729495,0.0001497357,0.000209951,0.000166447
DataValue,0.00012543300000000002,0.0001771723,0.00014820479999999998,0.000172627,0.0001878939,0.000308667,0.000172516,0.00014957909999999998,0.000210129,0.00016665099999999997
DataValue,0.00012634930000000001,0.0001800114,9.98151e-05,0.00016853200000000002,0.00023309100000000002,0.00030262199999999995,0.000208539,0.0001469517,0.000211642,0.0001971855
DataValue,0.0001264571,0.000215397,8.715e-05,0.00016796780000000001,0.0001871283,0.000309504,0.000206886,0.0001510407,0.000274001,0.0001975335
DataValue,0.00011914210000000001,0.00020933640000000002,0.0001166909,0.00020330729999999998,0.0001861626,0.00030187799999999994,0.000206886,0.0001497009,0.000264719,0.0002001174
DataValue,0.0001448149,0.000262353,0.000101794,0.0002012892,0.000223657,0.000301134,0.000261838,0.0001758818,0.00026626600000000003,0.00019543679999999998
DataValue,0.0001224762,0.000260121,9.17175e-05,0.0002023773,0.00021778299999999998,0.000300762,0.000204363,0.00017259770000000002,0.000252434,0.0001989342
DataValue,0.0001381552,0.000259935,0.0001030183,0.00020340959999999998,0.00022125400000000002,0.000297507,0.000265843,0.000147291,0.000267722,0.0001653675
DataValue,0.0001364646,0.000211939,9.1665e-05,0.0001996245,0.00021983,0.000295182,0.00020331899999999998,0.0001700256,0.000263718,0.0001651465
DataValue,0.0001374205,0.0002065791,8.092780000000001e-05,0.0001954488,0.000223835,0.000291276,0.000203406,0.00017026590000000002,0.000259441,0.0001669485
DataValue,0.0001371914,0.0001743955,0.0001034726,0.00019670429999999999,0.000222411,0.000290253,0.00020227500000000002,0.0001733008,0.000265265,0.0001996476
DataValue,0.0001412757,0.0002051413,9.266999999999999e-05,0.0001986201,0.000215914,0.00029704199999999997,0.0002492,0.00017719899999999998,0.000258804,0.000167671
DataValue,0.000138724,0.000268212,9.157500000000002e-05,0.00019945709999999998,0.00022347899999999998,0.00029415899999999995,0.00025009,0.0001716276,0.000251979,0.000169643
DataValue,0.0001361644,0.000252216,7.27324e-05,0.000193905,0.00021911800000000003,0.000294996,0.000255074,0.00017585510000000002,0.00026044200000000005,0.00016869949999999997
DataValue,0.0001386845,0.000255192,9.13425e-05,0.00019469549999999997,0.000217249,0.000288951,0.000253739,0.0001787654,0.000255437,0.000167688
DataValue,0.0001329728,0.000244404,9.006e-05,0.0001932168,0.000214045,0.00028988099999999997,0.000257388,0.0001746269,0.000267176,0.00017012750000000001
DataValue,0.0001593108,0.00023956799999999995,9.17325e-05,0.00019162649999999998,0.000215914,0.000284766,0.00026237200000000003,0.0001704706,0.00025452700000000005,0.0001679345
DataValue,0.0001319221,0.00023240699999999999,0.0001151346,0.0001911615,0.000214935,0.000282813,0.000256676,0.00016850370000000002,0.000248794,0.00016387999999999998
DataValue,0.00013504260000000003,0.00023352299999999997,0.0001019403,0.00019099409999999997,0.000295659,0.00028086,0.00026290600000000003,0.0001677205,0.000250978,0.00019689839999999998
DataValue,0.00013539810000000001,0.000230361,9.153e-05,0.0001898502,0.00029038100000000004,0.000283371,0.000202884,0.0001747159,0.000258895,0.0001999956
DataValue,0.0001531224,0.00022385099999999998,9.19425e-05,0.00018812969999999998,0.000291837,0.00027899999999999995,0.00026344,0.00016978529999999998,0.000264537,0.0001668295
DataValue,0.00015534180000000003,0.00022431599999999998,9.10125e-05,0.0001854234,0.000288743,0.000280581,0.000252493,0.00016662580000000003,0.000253344,0.000167909
DataValue,0.00014878890000000002,0.00030865499999999996,8.916e-05,0.00018839009999999998,0.00028574,0.000276675,0.000252137,0.0001995903,0.00025443600000000003,0.0001673055
DataValue,0.00014823,0.00022571099999999997,9.0525e-05,0.00018816689999999998,0.00029138199999999997,0.00027072299999999995,0.000252137,0.0001654065,0.00026626600000000003,0.000166991
DataValue,0.0001502145,0.000224688,8.0227e-05,0.0001893945,0.000286104,0.00027314099999999997,0.000251514,0.0001659405,0.000267631,0.000168419
DataValue,0.00015407010000000003,0.000301625,0.000103642,0.00022876,0.000275639,0.000271932,0.000249912,0.0001648369,0.000257257,0.0001656055
DataValue,0.0001531953,0.00030951,9.113249999999999e-05,0.00018354479999999998,0.000269087,0.00027109499999999995,0.000247509,0.0001681922,0.000256711,0.000165988
DataValue,0.00014486850000000002,0.00022357199999999998,9.353249999999999e-05,0.00022553,0.00021377800000000003,0.000269514,0.00024831,0.0001707643,0.00011942640000000002,0.00016609
DataValue,0.00014749290000000003,0.00029402499999999995,0.0001024639,0.00022686,0.000267176,0.000269886,0.000247064,0.0001615617,0.00020968400000000002,0.0001990386
DataValue,0.0001423494,0.00030675499999999997,9.240000000000001e-05,0.00022210999999999997,0.000269906,0.00027155999999999995,0.00024475,0.00016387569999999998,0.000214045,0.0001657415
DataValue,0.0001498176,0.000299535,9.402e-05,0.000217854,0.000261898,0.00027369899999999997,0.0002492,0.0002042131,0.000264082,0.0002001174
DataValue,0.0001471203,0.00030571,8.38113e-05,0.000222775,0.000261898,0.000270258,0.000250179,0.0001656379,0.000269906,0.0002001
DataValue,0.00014649660000000002,0.00029659,6.59226e-05,0.000217512,0.00026863200000000004,0.000270165,0.000248399,0.00016732,0.000261898,0.0001673735
DataValue,0.00014136120000000002,0.00029402499999999995,8.3147e-05,0.00021694199999999997,0.000263263,0.00026691,0.000253828,0.0001980706,0.000265083,0.00016567349999999998
DataValue,0.0001447146,0.000290415,6.0708700000000004e-05,0.0002151655,0.000271362,0.000267747,0.000261571,0.0001653442,0.00026162500000000003,0.0001653675
DataValue,0.0001419039,0.00029203,7.65806e-05,0.000218557,0.00026608400000000004,0.000269328,0.000254273,0.0001984073,0.000261079,0.00016592849999999998
DataValue,0.00014143410000000002,0.00032214499999999997,7.684329999999999e-05,0.0002141775,0.000261443,0.000268026,0.000253739,0.0001871233,0.000265083,0.00016732249999999998
DataValue,0.0001634602,0.000297255,9.396749999999998e-05,0.000285665,0.000258349,0.000267189,0.000255519,0.00019666920000000002,0.00025025000000000004,0.0001670335
DataValue,0.000140454,0.00029145999999999995,0.00010610599999999999,0.000145604,0.000267813,0.00026514299999999997,0.000255875,0.00019001710000000001,0.00026499199999999997,0.000166005
DataValue,0.000159609,0.00029003499999999996,9.615749999999999e-05,0.00021539349999999998,0.000263809,0.000261795,0.000250535,0.00019091800000000002,0.000259259,0.00016758599999999998
DataValue,0.0001578328,0.00028157999999999997,9.300000000000001e-05,0.00028023299999999996,0.000265811,0.000263934,0.000258545,0.00019453070000000002,0.00025043200000000003,0.0001659455
DataValue,0.000191624,0.00028424,0.00010401930000000002,0.000292455,0.00026481000000000003,0.000260772,0.000250535,0.000196651,0.00024852100000000003,0.00016647249999999998
DataValue,0.000179231,0.000279395,0.00013303440000000003,0.000222775,0.00026517399999999997,0.000259749,0.000253205,0.0001927835,0.000257712,0.00016691449999999998
DataValue,0.000187969,0.00028006,0.0001356021,0.000291679,0.00026626600000000003,0.000259377,0.00026237200000000003,0.00019190990000000002,0.0002036765,0.000166243
DataValue,0.00019023,0.000280345,0.00011499240000000001,0.00027868099999999997,0.000263172,0.000259098,0.000265576,0.0001914367,0.000200695,0.00016631949999999999
DataValue,0.00018334500000000001,0.00027892,0.0001156718,0.000273637,0.000263263,0.00025705199999999996,0.000262016,0.00019762470000000003,0.000251251,0.0001685295
DataValue,0.0001771315,0.00018039840000000002,0.00011871330000000001,0.00029206699999999997,0.00026481000000000003,0.00025686599999999996,0.000255252,0.0001882153,0.000263445,0.00016591999999999998
DataValue,0.00018092249999999998,0.000160467,0.000130653,0.00027538300000000003,0.000261443,0.000259935,0.00020236199999999998,0.00019114550000000002,0.0001733997,0.0001985427
DataValue,0.000181662,0.0001601644,0.0001510932,0.000261803,0.000264901,0.00025649399999999996,0.000258367,0.0001841385,0.00021538000000000001,0.00019553249999999998
DataValue,0.00017682549999999998,0.0001830465,0.0001338768,0.000275771,0.000263172,0.000255657,0.000257833,0.00018381090000000003,0.0001178469,0.0001686825
